"analysis_protocol","replicates","method","nominal_fdr","runs","precision_mean","precision_sd","precision_se","recall_mean","recall_sd","recall_se","directional_recall_mean","directional_recall_sd","directional_recall_se","f1_mean","f1_sd","f1_se","realized_fdp_mean","realized_fdp_sd","realized_fdp_se","specificity_mean","specificity_sd","specificity_se","balanced_accuracy_mean","balanced_accuracy_sd","balanced_accuracy_se","calls_mean","calls_sd","calls_se"
"crispulator-f1-threshold-curves-v1",3,"DESeq2",0.1,5,0.770946687618137,0.0606644655627142,0.0271299737633848,0.820923701713303,0.0303338280987334,0.0135657003293122,0.820923701713303,0.0303338280987334,0.0135657003293122,0.794292431559883,0.0398311547737724,0.017813033939294,0.229053312381863,0.0606644655627142,0.0271299737633848,0.935917684164261,0.0152866325383529,0.00683638990056346,0.878420692938782,0.0165201119382975,0.00738801865798779,89.8,14.4291371883422,6.45290632196067
"crispulator-f1-threshold-curves-v1",3,"edgeR-QL",0.001,5,0.995918367346939,0.00912680807142772,0.00408163265306123,0.589609353923187,0.032097344663711,0.0143543689130596,0.589609353923187,0.032097344663711,0.0143543689130596,0.740226604393703,0.0254002189445659,0.0113593232406855,0.00408163265306122,0.00912680807142771,0.00408163265306122,0.999376947040498,0.00139318877102791,0.000623052959501558,0.794493150481843,0.0158442859018271,0.00708578006628539,50,9.46044396421225,4.23083916026124
"crispulator-f1-threshold-curves-v1",3,"edgeR-QL",0.005,5,0.971863410221619,0.0273335284537499,0.0122239255375019,0.674516026920767,0.03607921544128,0.0161351156603124,0.674516026920767,0.03607921544128,0.0161351156603124,0.795833740050913,0.0275412271588888,0.0123168112222077,0.0281365897783808,0.0273335284537499,0.0122239255375019,0.994958089347634,0.0047357223078833,0.00211787940059785,0.8347370581342,0.0185102845443792,0.00827805090481913,58.4,9.39680796866681,4.20238027789014
"crispulator-f1-threshold-curves-v1",3,"edgeR-QL",0.01,5,0.94265351018146,0.0352544550790528,0.015766271613295,0.723207542418912,0.0263798210600415,0.0117974146249067,0.723207542418912,0.0263798210600415,0.0117974146249067,0.818047139286247,0.021568895019579,0.00964590309266707,0.0573464898185402,0.0352544550790528,0.015766271613295,0.988656166380404,0.00727759436082872,0.00325463914069643,0.855931854399658,0.0133483118335773,0.00596954652894874,64.8,11.6490342947388,5.20960651105244
"crispulator-f1-threshold-curves-v1",3,"edgeR-QL",0.05,5,0.817678197817829,0.0587388266753551,0.0262688018729344,0.803194556854112,0.0310142870359509,0.0138700108172153,0.803194556854112,0.0310142870359509,0.0138700108172153,0.810010222236408,0.0422606609519229,0.0188995421325141,0.182321802182171,0.0587388266753551,0.0262688018729344,0.953850347797929,0.00979967969752344,0.0043825499922774,0.87852245232602,0.0186153160373205,0.00832502241641811,82.8,12.8724512040248,5.7567351858497
"crispulator-f1-threshold-curves-v1",3,"edgeR-QL",0.1,5,0.754062551272642,0.0685502079968402,0.0306565849905369,0.842064776745407,0.0196225743084807,0.00877548200946077,0.840103992431682,0.0222514815321351,0.00995116506118704,0.794094364678306,0.0374948447328988,0.0167682043257124,0.245937448727358,0.0685502079968402,0.0306565849905369,0.927773434407429,0.0166477080911402,0.00744508139227255,0.884919105576418,0.0107234473389675,0.00479567144061412,94,12.9421791055448,5.78791845139511
"crispulator-f1-threshold-curves-v1",3,"limma-voom",0.001,5,0.990246768507638,0.0134853843035908,0.00603084720110755,0.5668652271035,0.0404608419632748,0.0180946386113517,0.5668652271035,0.0404608419632748,0.0180946386113517,0.720161044178328,0.0322571589293943,0.014425840025428,0.00975323149236193,0.0134853843035909,0.00603084720110756,0.998788711746381,0.00165976637083008,0.000742270086388835,0.78282696942494,0.0199174272418025,0.00890734424991532,48.2,8.75785361832453,3.91663120551323
"crispulator-f1-threshold-curves-v1",3,"limma-voom",0.005,5,0.977823176287415,0.0210195359195129,0.00940022223430587,0.662245819259643,0.0305029882298304,0.0136413510397553,0.662245819259643,0.0305029882298304,0.0136413510397553,0.78937009250364,0.0244041504988678,0.0109138678897208,0.022176823712585,0.0210195359195129,0.00940022223430588,0.996226303597458,0.00340797045354781,0.00152409071988874,0.82923606142855,0.0159887525848422,0.00715038753102651,57,9.19238815542512,4.11096095821889
"crispulator-f1-threshold-curves-v1",3,"limma-voom",0.01,5,0.955034829095114,0.0295293658322632,0.01320593386668,0.703682432797004,0.018490573002924,0.00826923563549209,0.703682432797004,0.018490573002924,0.00826923563549209,0.810207091752496,0.0203883511214668,0.00911794781134676,0.044965170904886,0.0295293658322633,0.0132059338666801,0.991859864501195,0.00458849649136133,0.00205203801384064,0.8477711486491,0.0107560876908052,0.00481026864971784,62.2,10.8489630840924,4.85180378828328
"crispulator-f1-threshold-curves-v1",3,"limma-voom",0.05,5,0.843687798957664,0.0462450049709487,0.0206813949469714,0.809533778655472,0.035935360803628,0.0160707819105787,0.809533778655472,0.035935360803628,0.0160707819105787,0.825910913078989,0.0365980798193329,0.0163671588643983,0.156312201042336,0.0462450049709488,0.0206813949469714,0.960652951756716,0.0104302267655287,0.00466453921369199,0.885093365206094,0.0186439663202673,0.00833783521246684,81.2,14.8559752288431,6.64379409674924
"crispulator-f1-threshold-curves-v1",3,"limma-voom",0.1,5,0.761970525727576,0.0703503848895872,0.0314616485712782,0.838518314682321,0.0136341042150858,0.00609735676744965,0.836557530368596,0.015183173206307,0.00679012148069116,0.797149155685612,0.041806018689647,0.0186962199317355,0.238029474272424,0.0703503848895872,0.0314616485712782,0.93166503090393,0.0133292394728338,0.00596101710992595,0.885091672793126,0.00985158005202136,0.00440576053642014,92.6,12.1573023323433,5.43691088762727
"crispulator-f1-threshold-curves-v1",3,"MAGeCK-MLE",0.001,5,1,0,0,0.114575091456506,0.0169497829312049,0.00758017336760794,0.114575091456506,0.0169497829312049,0.00758017336760794,0.205265436318068,0.0270257798405748,0.0120862961736938,0,0,0,1,0,0,0.557287545728253,0.00847489146560241,0.00379008668380396,9.8,2.77488738510232,1.24096736459909
"crispulator-f1-threshold-curves-v1",3,"MAGeCK-MLE",0.005,5,1,0,0,0.17079650792623,0.012266847653282,0.00548590104447446,0.17079650792623,0.012266847653282,0.00548590104447446,0.291612048914609,0.0177974368002226,0.0079592557021108,0,0,0,1,0,0,0.585398253963115,0.00613342382664105,0.00274295052223725,14.4,2.50998007960223,1.12249721603218
"crispulator-f1-threshold-curves-v1",3,"MAGeCK-MLE",0.01,5,1,0,0,0.213264988255438,0.0388782447934261,0.0173868796407956,0.213264988255438,0.0388782447934261,0.0173868796407956,0.350190002213275,0.0532717972767027,0.0238238719988591,0,0,0,1,0,0,0.606632494127719,0.019439122396713,0.0086934398203978,18.4,6.06630035524124,2.71293199325011
"crispulator-f1-threshold-curves-v1",3,"MAGeCK-MLE",0.05,5,0.972044534412955,0.0186364591292815,0.00833447789459399,0.440658342955601,0.0326087170550222,0.0145830615988173,0.440658342955601,0.0326087170550222,0.0145830615988173,0.605816980386235,0.0309529956169242,0.0138426004613391,0.0279554655870445,0.0186364591292815,0.00833447789459398,0.996871146847206,0.00220616418900161,0.000986626619226658,0.718764744901404,0.0162219283747513,0.0072546669144153,38.4,7.92464510246358,3.54400902933387
"crispulator-f1-threshold-curves-v1",3,"MAGeCK-MLE",0.1,5,0.960522875816993,0.015043088911638,0.00672747387959919,0.558915075845051,0.018647326926277,0.00833933812116351,0.558915075845051,0.018647326926277,0.00833933812116351,0.706500010198394,0.0164746421290037,0.00736768394108682,0.0394771241830065,0.015043088911638,0.00672747387959919,0.993559022729713,0.00341556548522781,0.00152748732131429,0.776237049287382,0.00979308059569864,0.00437959878422326,49.2,9.41806774237688,4.21188793773054
"crispulator-f1-threshold-curves-v1",4,"BARCS-EB",0.001,35,0.971428571428571,0.169030850945703,0.0285714285714286,0.152641109620764,0.11476695400929,0.0193991558966366,0.152641109620764,0.11476695400929,0.0193991558966366,0.249287094416932,0.162136126990535,0.0274060075142507,0,0,0,1,0,0,0.576320554810382,0.0573834770046448,0.0096995779483183,14.2,12.2445666221678,2.06970951560638
"crispulator-f1-threshold-curves-v1",4,"BARCS-EB",0.005,35,0.997619047619048,0.0140859042454753,0.00238095238095238,0.231628805874076,0.147214883522507,0.024883857033682,0.231628805874076,0.147214883522507,0.024883857033682,0.353909451813103,0.185027261171798,0.0312753154040219,0.00238095238095238,0.0140859042454753,0.00238095238095238,0.999655765920826,0.00203651627645426,0.000344234079173839,0.615642285897451,0.0731128356055091,0.0123583248174525,21.4571428571429,17.1315719156918,2.8957641789469
"crispulator-f1-threshold-curves-v1",4,"BARCS-EB",0.01,35,0.996376811594203,0.0156950173011634,0.00265294213002319,0.26621324948791,0.159328376315918,0.0269314110284768,0.26621324948791,0.159328376315918,0.0269314110284768,0.3954201558322,0.197462287414073,0.0333772184712858,0.0036231884057971,0.0156950173011634,0.00265294213002318,0.999571732307381,0.00208206632022277,0.000351933441832643,0.632892490897645,0.0792189611117616,0.0133904484077556,24.9142857142857,19.9002977047957,3.36376425511444
"crispulator-f1-threshold-curves-v1",4,"BARCS-EB",0.05,35,0.995154195724896,0.0139315245733873,0.00235485745361063,0.407957713002283,0.172345721180315,0.0291317439079596,0.407957713002283,0.172345721180315,0.0291317439079596,0.555742976991543,0.188224844329341,0.031815805606111,0.00484580427510367,0.0139315245733873,0.00235485745361064,0.999315234623461,0.00217934422323618,0.000368376408557214,0.703636473812872,0.0857235945286629,0.0144899321293043,37.7428571428571,28.5186655668579,4.82053430860192
"crispulator-f1-threshold-curves-v1",4,"BARCS-EB",0.1,35,0.98486027957678,0.0383169194067599,0.00647674149294256,0.477893784096278,0.183877123582847,0.0310809066686569,0.477893784096278,0.183877123582847,0.0310809066686569,0.619853701518393,0.189113396500991,0.0319659983357947,0.0151397204232197,0.0383169194067599,0.00647674149294256,0.997984699429779,0.0061464065380647,0.00103893232738731,0.737939241763029,0.0911245053127835,0.0154028526750261,45.1142857142857,34.4774192330979,5.8277475113823
"crispulator-f1-threshold-curves-v1",4,"BARCS-NORM",0.001,35,0.0285714285714286,0.169030850945703,0.0285714285714286,0.000560224089635854,0.00331433041070007,0.000560224089635854,0.000560224089635854,0.00331433041070007,0.000560224089635854,0.0010989010989011,0.00650118657483474,0.0010989010989011,0,0,0,1,0,0,0.500280112044818,0.00165716520535003,0.000280112044817926,0.0571428571428571,0.338061701891407,0.0571428571428571
"crispulator-f1-threshold-curves-v1",4,"BARCS-NORM",0.005,35,0.114285714285714,0.322802851090676,0.0545636406075561,0.00149058028314994,0.0046362741565492,0.000783673365899085,0.00149058028314994,0.0046362741565492,0.000783673365899085,0.00293572157740776,0.00911746875600146,0.00154113350229779,0,0,0,1,0,0,0.500745290141575,0.0023181370782746,0.000391836682949541,0.142857142857143,0.429969707746757,0.0726781455813098
"crispulator-f1-threshold-curves-v1",4,"BARCS-NORM",0.01,35,0.228571428571429,0.426042961498036,0.0720144043214405,0.00255744181036953,0.00528110628311434,0.000892669888969517,0.00255744181036953,0.00528110628311434,0.000892669888969517,0.00504859580046974,0.0104044170751642,0.00175866747180902,0,0,0,1,0,0,0.501278720905185,0.00264055314155716,0.000446334944484757,0.257142857142857,0.505432670960188,0.0854337144681602
"crispulator-f1-threshold-curves-v1",4,"BARCS-NORM",0.05,35,0.683609532230222,0.446215932157375,0.0754242587180913,0.0624859700700859,0.074126672442603,0.0125296945207466,0.0624859700700859,0.074126672442603,0.0125296945207466,0.108081963878558,0.11963971301658,0.0202228024980922,0.0306761820554924,0.0840799469044104,0.014212104972722,0.998665284639983,0.00432193758825016,0.000730540788276145,0.530575627355034,0.0360888334055593,0.00610012622017941,5.31428571428571,6.72471923127619,1.13668501403355
"crispulator-f1-threshold-curves-v1",4,"BARCS-NORM",0.1,35,0.786255843565716,0.343728729747597,0.0581007596837221,0.158352616751869,0.123802252573906,0.0209264001015623,0.158352616751869,0.123802252573906,0.0209264001015623,0.250335531385174,0.178327369914874,0.0301428270836203,0.0708870135771413,0.113789899051565,0.0192340034657117,0.996208885131624,0.00526978492514572,0.00089075623019822,0.577280750941746,0.0604921098386898,0.0102250328015347,16,14.8224789543767,2.50545623078308
"crispulator-f1-threshold-curves-v1",4,"BARCS-original",0.001,35,1,0,0,0.3218873036665,0.178587764610946,0.0301868418206792,0.3218873036665,0.178587764610946,0.0301868418206792,0.459703362380602,0.209620344672391,0.0354323052355059,0,0,0,1,0,0,0.66094365183325,0.0892938823054732,0.0150934209103396,29.4,22.3977414827793,3.78590930209606
"crispulator-f1-threshold-curves-v1",4,"BARCS-original",0.005,35,0.994773472141893,0.0179683394106581,0.00303720370066476,0.440608170616016,0.193353430544591,0.0326826948982232,0.440608170616016,0.193353430544591,0.0326826948982232,0.58406658425584,0.19984840899363,0.0337805466323381,0.00522652785810681,0.0179683394106581,0.00303720370066476,0.999096066751348,0.003005021679029,0.000507941371516558,0.719852118683682,0.0962430141052347,0.0162680385717872,40.7714285714286,29.5347110983647,4.99227734939209
"crispulator-f1-threshold-curves-v1",4,"BARCS-original",0.01,35,0.988477798123335,0.0200279817030184,0.00338534678998618,0.505727559190196,0.189658594322316,0.0320581535874669,0.505727559190196,0.189658594322316,0.0320581535874669,0.645865630839446,0.182970532940522,0.0309276648809253,0.0115222018766647,0.0200279817030184,0.00338534678998618,0.997887888345206,0.003804532943834,0.000643083440947223,0.751807723767701,0.0941103604956706,0.0159075543173901,46.3714285714286,31.6572505534679,5.35105199965401
"crispulator-f1-threshold-curves-v1",4,"BARCS-original",0.05,35,0.940541062796878,0.0562095138867999,0.00950114196353011,0.632063259720583,0.185341540052677,0.0313284382306911,0.632063259720583,0.185341540052677,0.0313284382306911,0.736356493540247,0.157315217018011,0.0265911249992625,0.0594589372031217,0.0562095138867999,0.00950114196353011,0.988254861556623,0.0116682596814222,0.00197229586300623,0.810159060638603,0.0903010990489994,0.0152636716135846,61.6571428571429,41.9235598911827,7.08637500307976
"crispulator-f1-threshold-curves-v1",4,"BARCS-original",0.1,35,0.901223466005426,0.0659008600289834,0.0111392784487528,0.688290851714785,0.178070418192376,0.0300993943153145,0.688290851714785,0.178070418192376,0.0300993943153145,0.762918899474082,0.134554423751937,0.0227438487452987,0.0987765339945743,0.0659008600289834,0.0111392784487528,0.978272984173021,0.0166674751010153,0.00281731749944094,0.833281917943903,0.0848427727301404,0.0143410460711686,70.3714285714286,47.9215570516245,8.10022156707915
"crispulator-f1-threshold-curves-v1",4,"BARCS-partial",0.001,35,0.998571428571429,0.00845154254728517,0.00142857142857143,0.171537879009161,0.102523154319926,0.0173295760163347,0.171537879009161,0.102523154319926,0.0173295760163347,0.279895061730925,0.150557281337973,0.0254488253806292,0.00142857142857143,0.00845154254728517,0.00142857142857143,0.999915966386555,0.000497149561605008,8.40336134453779e-05,0.585726922697858,0.0512009168438465,0.00865453454331558,16.2857142857143,13.7489495397059,2.32399664030602
"crispulator-f1-threshold-curves-v1",4,"BARCS-partial",0.005,35,0.998809523809524,0.00704295212273763,0.00119047619047619,0.21933841513173,0.120615947699731,0.0203878162773079,0.21933841513173,0.120615947699731,0.0203878162773079,0.343316029156619,0.169587486271751,0.0286655171142568,0.00119047619047619,0.00704295212273764,0.00119047619047619,0.999915966386555,0.000497149561605008,8.40336134453779e-05,0.609627190759142,0.0602496497375141,0.0101840495643126,20.9428571428571,17.5397747271449,2.96476304752525
"crispulator-f1-threshold-curves-v1",4,"BARCS-partial",0.01,35,0.992313443742015,0.0273762994482252,0.00462743919147789,0.246065710994201,0.131828091403258,0.0222830144684406,0.246065710994201,0.131828091403258,0.0222830144684406,0.375433617946385,0.177611428932334,0.0300218109701147,0.00768655625798483,0.0273762994482252,0.00462743919147789,0.999295944139765,0.00233221190335011,0.000394215762608967,0.622680827566983,0.0655694303845418,0.0110832566139242,23.5428571428571,19.5528587606592,3.30503635473537
"crispulator-f1-threshold-curves-v1",4,"BARCS-partial",0.05,35,0.983582545163177,0.027101639483548,0.00458101318392779,0.334279472189218,0.154996324522086,0.0261991606274245,0.334279472189218,0.154996324522086,0.0261991606274245,0.477463760788617,0.183065566664652,0.0309437285121834,0.0164174548368233,0.027101639483548,0.00458101318392779,0.998331567835413,0.0025925251201113,0.000438216727150524,0.666305520012315,0.076838853729404,0.0129881368315736,32.1142857142857,25.7165218448825,4.34688557080426
"crispulator-f1-threshold-curves-v1",4,"BARCS-partial",0.1,35,0.958264730682901,0.0498666955772953,0.00842900998728056,0.389743206952677,0.173630413429436,0.0293488965320319,0.389743206952677,0.173630413429436,0.0293488965320319,0.529569852700552,0.186580134005853,0.0315377988205727,0.0417352693170987,0.0498666955772953,0.00842900998728056,0.995353196619228,0.00681137678932211,0.00115133281481093,0.692548201785953,0.0849249927166434,0.0143549437854519,38.1142857142857,30.3186716189792,5.1247908632994
"crispulator-f1-threshold-curves-v1",4,"DESeq2",0.001,35,0.983412540188824,0.0242886861811441,0.00410553729355193,0.630280475093046,0.135028307423856,0.0228239497056123,0.630280475093046,0.135028307423856,0.0228239497056123,0.758843567109589,0.114398163560107,0.0193368189331907,0.016587459811176,0.0242886861811441,0.00410553729355193,0.997018185627724,0.00547625667305597,0.000925656325443736,0.813649330360385,0.0673093125982789,0.0113773503850574,58.4857142857143,38.0366475208035,6.4293668975632
"crispulator-f1-threshold-curves-v1",4,"DESeq2",0.005,35,0.960837844444663,0.0405455321234003,0.0068534457968647,0.693986505619269,0.13518833884352,0.0228509999526562,0.693986505619269,0.13518833884352,0.0228509999526562,0.7976134355873,0.105743523793261,0.0178739178087722,0.0391621555553372,0.0405455321234003,0.0068534457968647,0.992576761384891,0.00779814708916487,0.0013181274382813,0.84328163350208,0.067126310960899,0.0113464174625666,66.2571428571429,43.4174963764222,7.33889635843864
"crispulator-f1-threshold-curves-v1",4,"DESeq2",0.01,35,0.934461763049285,0.0479748328391443,0.00810922681877844,0.721688535630786,0.134238376418223,0.0226904269955419,0.721688535630786,0.134238376418223,0.0226904269955419,0.807150925518015,0.103976566307381,0.017575247481349,0.0655382369507148,0.0479748328391443,0.00810922681877844,0.986931007275825,0.0101220185016572,0.00171093340062327,0.854309771453305,0.0668445310697233,0.0112987879677818,70.8571428571429,46.3979860472812,7.8426910637388
"crispulator-f1-threshold-curves-v1",4,"DESeq2",0.05,35,0.835458895432115,0.0610025994558446,0.0103113212959213,0.797401289364407,0.116746303716353,0.0197337270619407,0.79668225531204,0.117741809218449,0.0199019982040811,0.811526145069885,0.0803960402723393,0.0135894110998985,0.164541104567885,0.0610025994558446,0.0103113212959213,0.95998669205902,0.0140969236370093,0.00238281499808028,0.878693990711713,0.0576312499503372,0.00974145922017003,86.9714285714286,54.7053528482552,9.24689234322553
"crispulator-f1-threshold-curves-v1",4,"DESeq2",0.1,35,0.753371140831783,0.0710374674382212,0.0120075235701102,0.82562013866609,0.101613879710974,0.0171758805554403,0.824901104613722,0.102643658876261,0.0173499450040349,0.784993376716823,0.0745875207306636,0.0126075920990344,0.246628859168217,0.0710374674382212,0.0120075235701102,0.93097286536127,0.0180642419435257,0.00305341418740321,0.87829650201368,0.0511163607427696,0.00864024195359789,99.9714285714286,62.2128631083191,10.5158931909677
"crispulator-f1-threshold-curves-v1",4,"edgeR-QL",0.001,35,0.98503520611363,0.0219416711966052,0.00370881935353301,0.619020973530673,0.140196793066016,0.0236975832318073,0.619020973530673,0.140196793066016,0.0236975832318073,0.750252530484654,0.118628813401952,0.0200519292760111,0.0149647938863702,0.0219416711966052,0.00370881935353301,0.997486268416,0.00409354751952338,0.00069193582061171,0.808253620973337,0.0699427309731358,0.0118224793338555,57.1142857142857,36.8165335529724,6.22312999532996
"crispulator-f1-threshold-curves-v1",4,"edgeR-QL",0.005,35,0.95765599923722,0.0391501830882069,0.00661758876207969,0.683127889583943,0.142735270828449,0.0241266642880981,0.683127889583943,0.142735270828449,0.0241266642880981,0.788418146598001,0.112903262243764,0.0190841344916094,0.0423440007627795,0.0391501830882069,0.0066175887620797,0.992092782212071,0.00765267571153824,0.00129353828753282,0.837610335898007,0.0709933361052988,0.012000064013353,65.5142857142857,43.0378570895107,7.27472560671956
"crispulator-f1-threshold-curves-v1",4,"edgeR-QL",0.01,35,0.931647826818795,0.0473509855858944,0.00800377738670147,0.718797270458895,0.138427409922828,0.0233985028934653,0.718797270458895,0.138427409922828,0.0233985028934653,0.803489094073626,0.105137769284904,0.0177715266087604,0.0683521731812049,0.0473509855858944,0.00800377738670147,0.986209101758367,0.0100273345550921,0.00169492889256448,0.852503186108631,0.0684112736952004,0.0115636158069791,70.5142857142857,45.5233433516912,7.69484946462979
"crispulator-f1-threshold-curves-v1",4,"edgeR-QL",0.05,35,0.834466825583535,0.0545897178397929,0.00922734645934604,0.790640316471293,0.125774479149067,0.0212597672378195,0.790274016104993,0.126508605541167,0.0213838572465778,0.806696106979332,0.0835007187725081,0.0141141975486949,0.165533174416465,0.0545897178397929,0.00922734645934604,0.959714469899728,0.0136136685327632,0.00230112997658571,0.87517739318551,0.0613607100850463,0.010371853040308,86.1714285714286,53.8060163453678,9.09487672885593
"crispulator-f1-threshold-curves-v1",4,"edgeR-QL",0.1,35,0.74746685236686,0.0652687140641958,0.0110324262784028,0.820646851980039,0.112068437145189,0.0189430232948064,0.820280551613739,0.112692021483831,0.0190484282862034,0.779014206086685,0.075581050006533,0.012775529197974,0.25253314763314,0.0652687140641958,0.0110324262784028,0.928795335935299,0.0189986103473029,0.00321135127379045,0.874721093957669,0.0555333119956275,0.00938684298245415,99.8857142857143,61.6292383955058,10.417242609128
"crispulator-f1-threshold-curves-v1",4,"limma-voom",0.001,35,0.988584652367963,0.0188354367992892,0.00318376991011786,0.600368744903501,0.147004171308228,0.0248482401687977,0.600368744903501,0.147004171308228,0.0248482401687977,0.735453679200743,0.128787969551927,0.0217691400849315,0.0114153476320367,0.0188354367992892,0.00318376991011786,0.998032229075859,0.00372949212523909,0.000630399227524462,0.79920048698968,0.0733664590860312,0.012401195010185,55.0857142857143,35.3947249547422,5.98280047808919
"crispulator-f1-threshold-curves-v1",4,"limma-voom",0.005,35,0.956852151342404,0.0424480760149026,0.00717503440980688,0.672850987245485,0.144798786752714,0.0244754621407167,0.672850987245485,0.144798786752714,0.0244754621407167,0.780449650987591,0.114822184391639,0.0194084915351632,0.0431478486575963,0.0424480760149026,0.00717503440980688,0.992205370590961,0.00809546240149543,0.00136838289852372,0.832528178918223,0.0720066733524687,0.0121713492705371,64.1714285714286,42.2133835163584,7.13536413706739
"crispulator-f1-threshold-curves-v1",4,"limma-voom",0.01,35,0.938420184437023,0.0463933467246211,0.00784190687508176,0.708984691968096,0.142073440620738,0.0240147945649072,0.708984691968096,0.142073440620738,0.0240147945649072,0.798969021291123,0.108272479289369,0.018301389308283,0.0615798155629767,0.0463933467246211,0.00784190687508176,0.987936965179077,0.00909123227726336,0.00153669872797087,0.848460828573586,0.0701163195340379,0.0118518211560193,68.9714285714286,44.6169881351498,7.54164747111872
"crispulator-f1-threshold-curves-v1",4,"limma-voom",0.05,35,0.850956492031358,0.0538115105175088,0.00909580541344818,0.782407850367337,0.131518014624336,0.022230601926641,0.782100630705279,0.131679509477854,0.0222578995391545,0.809001651278667,0.0883244161645964,0.0149295512235842,0.149043507968642,0.0538115105175088,0.00909580541344818,0.964457939611735,0.0151927337082464,0.00256804070689636,0.873432894989536,0.0639015717629387,0.0108013370518575,83.6285714285714,52.9434135848531,8.94907025021803
"crispulator-f1-threshold-curves-v1",4,"limma-voom",0.1,35,0.766950382488618,0.064929499513256,0.0109750885542043,0.812676965999432,0.118853090208863,0.0200898389755306,0.811696226309015,0.1198105835897,0.0202516848964683,0.784283387691407,0.0758290125854606,0.0128174425236929,0.233049617511382,0.064929499513256,0.0109750885542043,0.935993762540038,0.0205217332976275,0.00346880604217874,0.874335364269735,0.0568003702599094,0.00960101491906351,96.5714285714286,60.6704142038264,10.2551717401011
"crispulator-f1-threshold-curves-v1",4,"MAGeCK-MLE",0.001,35,0.942857142857143,0.235504107976803,0.0398074597725278,0.159881623106169,0.0772164242844686,0.0130519579037882,0.159881623106169,0.0772164242844686,0.0130519579037882,0.268115580331207,0.117522768649322,0.0198649735902899,0,0,0,1,0,0,0.579940811553085,0.0386082121422343,0.0065259789518941,15.6285714285714,12.019801589548,2.03171729087982
"crispulator-f1-threshold-curves-v1",4,"MAGeCK-MLE",0.005,35,0.995506912442396,0.0216652394899379,0.00366209386692667,0.279447820373965,0.105627714124417,0.0178543424018996,0.279447820373965,0.105627714124417,0.0178543424018996,0.425082840746613,0.136088914044263,0.0230032249451785,0.00449308755760368,0.0216652394899379,0.00366209386692667,0.999566758355183,0.00208844427399407,0.000353011512785899,0.639507289364574,0.0525581117747792,0.00888394235739032,25.5428571428571,18.1032055288606,3.06000023538826
"crispulator-f1-threshold-curves-v1",4,"MAGeCK-MLE",0.01,35,0.996009070294785,0.0192541380930705,0.00325454334609778,0.349430108834809,0.121883973346354,0.0206021517313777,0.349430108834809,0.121883973346354,0.0206021517313777,0.50456028608234,0.142177258304641,0.0240323429563605,0.00399092970521542,0.0192541380930705,0.00325454334609778,0.999566758355183,0.00208844427399407,0.000353011512785899,0.674498433594996,0.0607440606474589,0.0102676202611374,31.9714285714286,21.7180945354813,3.67102800025163
"crispulator-f1-threshold-curves-v1",4,"MAGeCK-MLE",0.05,35,0.96749330960904,0.0396981760463074,0.00671021647809968,0.542755031323872,0.157464666620066,0.0266163865926713,0.542755031323872,0.157464666620066,0.0266163865926713,0.681430662269776,0.149449250067907,0.0252615339121755,0.0325066903909604,0.0396981760463074,0.00671021647809968,0.995646125880495,0.00514465218176114,0.000869604936102754,0.769200578602183,0.0785799667495448,0.0132824386469606,51,34.5355741569898,5.83757748765443
"crispulator-f1-threshold-curves-v1",4,"MAGeCK-MLE",0.1,35,0.931948010496475,0.0604477375998718,0.0102175325242489,0.631147503154245,0.152671380389298,0.0258061733422582,0.631147503154245,0.152671380389298,0.0258061733422582,0.741348419903002,0.129160497039225,0.0218321087231103,0.0680519895035253,0.0604477375998718,0.0102175325242489,0.9882181009801,0.0111530624981547,0.00188521164471371,0.809682802067172,0.0755763973889647,0.0127747427620673,61.9428571428571,41.7224321503171,7.05237820989247
"crispulator-f1-threshold-curves-v1",6,"BARCS-EB",0.001,5,1,0,0,0.32898057920655,0.0594481411103244,0.026586016931737,0.32898057920655,0.0594481411103244,0.026586016931737,0.492748991114129,0.0653604737022771,0.0292300924479758,0,0,0,1,0,0,0.664490289603275,0.0297240705551622,0.0132930084658685,28.2,8.72926113711808,3.90384425918863
"crispulator-f1-threshold-curves-v1",6,"BARCS-EB",0.005,5,1,0,0,0.452053373908727,0.0780618332242631,0.0349103131075408,0.452053373908727,0.0780618332242631,0.0349103131075408,0.619496625260436,0.0731018771773828,0.0326921533302937,0,0,0,1,0,0,0.726026686954363,0.0390309166121315,0.0174551565537704,38.8,12.4779806058513,5.58032257132148
"crispulator-f1-threshold-curves-v1",6,"BARCS-EB",0.01,5,1,0,0,0.512750169963417,0.0835624681151035,0.037370271814606,0.512750169963417,0.0835624681151035,0.037370271814606,0.674716809868023,0.0722173499270659,0.0322965807183618,0,0,0,1,0,0,0.756375084981709,0.0417812340575517,0.018685135907303,43.6,12.1778487426967,5.44609952167604
"crispulator-f1-threshold-curves-v1",6,"BARCS-EB",0.05,5,0.996,0.00894427190999917,0.004,0.634525199549642,0.0955140395187408,0.0427151770339011,0.634525199549642,0.0955140395187408,0.0427151770339011,0.771909959787761,0.0710597876099707,0.0317789031125183,0.004,0.00894427190999916,0.004,0.999376947040498,0.00139318877102791,0.000623052959501558,0.81695107329507,0.0478202449393561,0.0213858636770181,54,13.729530217746,6.1400325732035
