gene_id	SYMBOL	HT29_LARGE_INTESTINE
TJP3 (27134)	TJP3	4.74038793246835
APLP1 (333)	APLP1	2.02856915219677
CACTIN (58509)	CACTIN	3.71918344048179
CCDC9 (26093)	CCDC9	4.91838623444635
HNRNPUL1 (11100)	HNRNPUL1	7.62087961135541
FZR1 (51343)	FZR1	3.84197311892718
BBC3 (27113)	BBC3	3.28688114778816
TGFB1 (7040)	TGFB1	2.46466826700344
DENND3 (22898)	DENND3	3.93262815702213
DMAC2 (55101)	DMAC2	6.17192735435346
CEACAM4 (1089)	CEACAM4	0
PLIN3 (10226)	PLIN3	4.81506301719287
MYH14 (79784)	MYH14	7.00517539133194
MRPL4 (51073)	MRPL4	5.84423498775875
SIGLEC8 (27181)	SIGLEC8	0
CD79A (973)	CD79A	0.27500704749987
LIM2 (3982)	LIM2	0
ICAM4 (3386)	ICAM4	0.333423733725192
RPS19 (6223)	RPS19	12.1268012514648
NOP53 (29997)	NOP53	8.5710320639542
NKG7 (4818)	NKG7	0.137503523749935
ICAM5 (7087)	ICAM5	0.871843648509318
ETFB (2109)	ETFB	8.73900421409392
CD33 (945)	CD33	0.250961573533219
CEACAM5 (1048)	CEACAM5	2.61353165291793
CRX (1406)	CRX	0
BABAM1 (29086)	BABAM1	5.65191274464578
TYK2 (7297)	TYK2	5.11270013274936
SULT2A1 (6822)	SULT2A1	0
CDC37 (11140)	CDC37	7.00337736020232
NAPA (8775)	NAPA	6.49489557548345
RABAC1 (10567)	RABAC1	6.74456477837141
ATP1A3 (478)	ATP1A3	0.20163386116965
MEIS3 (56917)	MEIS3	0.505890929729957
PTPRS (5802)	PTPRS	0.0840642647884745
CNFN (84518)	CNFN	2.58255600301406
ZNRF4 (148066)	ZNRF4	0
MEGF8 (1954)	MEGF8	3.21723071622067
KDELR1 (10945)	KDELR1	7.59522017792757
CYTH2 (9266)	CYTH2	6.05463144878297
GRWD1 (83743)	GRWD1	5.3526172989585
GRIN2D (2906)	GRIN2D	2.90496571868403
SYNGR4 (23546)	SYNGR4	1.15055967657538
CLEC11A (6320)	CLEC11A	0.992768430768924
CCDC114 (93233)	CCDC114	0.485426827170242
CARD8 (22900)	CARD8	4.07382023329167
LIG1 (3978)	LIG1	6.31288295528436
SIGLEC6 (946)	SIGLEC6	0
ZNF175 (7728)	ZNF175	2.0036022366802
PLA2G4C (8605)	PLA2G4C	0.111031312388744
SIGLEC5 (8778)	SIGLEC5	0
CABP5 (56344)	CABP5	0
HAS1 (3036)	HAS1	0
RAB3D (9545)	RAB3D	3.21101219348551
DBP (1628)	DBP	2.06004738366994
TMEM205 (374882)	TMEM205	5.75301612873584
CAPS (828)	CAPS	3.67355642399014
PLPPR2 (64748)	PLPPR2	1.32192809488736
FAM83E (54854)	FAM83E	3.73335434061383
RASIP1 (54922)	RASIP1	0.070389327891398
THEG (51298)	THEG	0.286881147788162
FGF21 (26291)	FGF21	0.0565835283663675
BCAT2 (587)	BCAT2	5.03913839390696
MIER2 (54531)	MIER2	3.11935617703968
PLEKHA4 (57664)	PLEKHA4	1.36737106564853
PPP2R1A (5518)	PPP2R1A	6.58691482866512
TNPO2 (30000)	TNPO2	4.77030048949942
WDR83OS (51398)	WDR83OS	6.73023235737166
CACNG7 (59284)	CACNG7	0
GCDH (2639)	GCDH	4.78868571061353
LILRB5 (10990)	LILRB5	0
KLF1 (10661)	KLF1	0
DNASE2 (1777)	DNASE2	3.58736499093646
MAST1 (22983)	MAST1	0.263034405833794
LENG1 (79165)	LENG1	3.36317107711924
PRPF31 (26121)	PRPF31	6.98743456692162
TFPT (29844)	TFPT	3.39369076418745
JAK3 (3718)	JAK3	0.189033824390017
RPL18A (6142)	RPL18A	10.5874024981195
SLC5A5 (6528)	SLC5A5	0.0143552929770701
KCNN1 (3780)	KCNN1	0
ARRDC2 (27106)	ARRDC2	3.60999129521268
PIK3R2 (5296)	PIK3R2	3.64731450954714
RAB3A (5864)	RAB3A	1.83187724119167
PDE4C (5143)	PDE4C	0.263034405833794
ISYNA1 (51477)	ISYNA1	2.38404980679516
ELL (8178)	ELL	2.43028527297778
CRTC1 (23373)	CRTC1	2.15380533607904
COMP (1311)	COMP	0
UPK1A (11045)	UPK1A	0.0426443374084937
COPE (11316)	COPE	6.31741261376487
DDX49 (54555)	DDX49	4.83086375675176
ETV2 (2116)	ETV2	1.76553474636298
ATP4A (495)	ATP4A	0
ARMC6 (93436)	ARMC6	4.76977173924945
TMEM147 (10430)	TMEM147	6.45368218587218
GAPDHS (26330)	GAPDHS	0
MAG (4099)	MAG	0
TMEM59L (25789)	TMEM59L	0.0285691521967709
HAMP (57817)	HAMP	0.0426443374084937
USF2 (7392)	USF2	6.71438291065141
LSR (51599)	LSR	7.45335295377561
KXD1 (79036)	KXD1	5.99616274268106
FKBP8 (23770)	FKBP8	6.70238050161552
SUGP1 (57794)	SUGP1	4.47248777146274
HPN (3249)	HPN	0.464668267003444
ZNF14 (7561)	ZNF14	0.887525270741587
SCN1B (6324)	SCN1B	0.189033824390017
PBX4 (80714)	PBX4	1.29278174922785
ERF (2077)	ERF	6.22554487000337
GSK3A (2931)	GSK3A	5.41582625747291
ATP13A1 (57130)	ATP13A1	4.33842441478356
ZNF574 (64763)	ZNF574	3.76128527336162
GRIK5 (2901)	GRIK5	0.176322772640463
SIPA1L3 (23094)	SIPA1L3	5.09929520433777
ZNF85 (7639)	ZNF85	0.55581615506164
ETHE1 (23474)	ETHE1	6.66192057913509
CADM4 (199731)	CADM4	1.91073266190291
SMG9 (56006)	SMG9	5.70321146739115
AVL9 (23080)	AVL9	4.70210340662939
RUNDC3B (154661)	RUNDC3B	0.0285691521967709
CFAP69 (79846)	CFAP69	2.02147972741045
GTPBP10 (85865)	GTPBP10	3.89044669267991
RASA4 (10156)	RASA4	3.70154905694307
CDK6 (1021)	CDK6	3.5668151540109
PMPCB (9512)	PMPCB	6.13010717865883
DNAJC2 (27000)	DNAJC2	5.50493813164961
TFPI2 (7980)	TFPI2	0.432959407276106
BET1 (10282)	BET1	4.28169825009883
NAMPT (10135)	NAMPT	5.31179371775365
TWISTNB (221830)	TWISTNB	3.35191096110308
PIK3CG (5294)	PIK3CG	0.238786859587116
PON3 (5446)	PON3	2.06695024392463
PON2 (5445)	PON2	6.04154964501142
ITGB8 (3696)	ITGB8	2.19534759832222
HBP1 (26959)	HBP1	4.74685018309805
DUS4L (11062)	DUS4L	3.32768736417605
SP4 (6671)	SP4	1.97819562968165
WDR91 (29062)	WDR91	2.75915583380027
DNAH11 (8701)	DNAH11	0.137503523749935
CBLL1 (79872)	CBLL1	4.22573765346606
DLX5 (1749)	DLX5	0
MTPN (136319)	MTPN	6.53465305587746
STEAP1B (256227)	STEAP1B	0.137503523749935
PTN (5764)	PTN	0.111031312388744
MPP6 (51678)	MPP6	3.26453643099903
GSDME (1687)	GSDME	0.422233000683048
ATP6V0A4 (50617)	ATP6V0A4	0.0285691521967709
ZC3HAV1 (56829)	ZC3HAV1	3.77820857639809
TTC26 (79989)	TTC26	2.94860084749336
OGDH (4967)	OGDH	5.56924802986718
NPVF (64111)	NPVF	0
ADAP1 (11033)	ADAP1	7.18685706717715
TFEC (22797)	TFEC	0
H2AFV (94239)	H2AFV	8.40646013894479
CAV2 (858)	CAV2	3.74631276642546
CAV1 (857)	CAV1	2.96716860753263
MET (4233)	MET	5.85972112892796
RNF32 (140545)	RNF32	1.93357263826102
LMBR1 (64327)	LMBR1	4.95930648975966
WNT2 (7472)	WNT2	0.0143552929770701
HOXA1 (3198)	HOXA1	1.78240856492737
DNAJB6 (10049)	DNAJB6	6.59946657883123
HOXA2 (3199)	HOXA2	2.67581593117227
HOXA3 (3200)	HOXA3	4.28835856219366
LFNG (3955)	LFNG	5.69960715389318
HOXA5 (3202)	HOXA5	4.29057185085208
HOXA6 (3203)	HOXA6	3.74846123300404
BRAT1 (221927)	BRAT1	4.75648960675997
IQCE (23288)	IQCE	3.72027846523333
ANKRD7 (56311)	ANKRD7	0
VIPR2 (7434)	VIPR2	0
TSPAN12 (23554)	TSPAN12	4.51159454153741
SSBP1 (6742)	SSBP1	8.52540335288586
HOXA13 (3209)	HOXA13	4.14974711950468
CPED1 (79974)	CPED1	0.124328135002202
EVX1 (2128)	EVX1	0.0143552929770701
HIBADH (11112)	HIBADH	4.98641093525204
TAX1BP1 (8887)	TAX1BP1	6.05571626351254
CPVL (54504)	CPVL	0.799087306074004
CHN2 (1124)	CHN2	1.85598969730848
GRB10 (2887)	GRB10	2.39231742277876
ABHD11 (83451)	ABHD11	5.70431867776083
COBL (23242)	COBL	2.79285535236249
FKBP14 (55033)	FKBP14	3.18903382439002
PLEKHA8 (84725)	PLEKHA8	2.77820857639809
STX1A (6804)	STX1A	5.79285535236249
NOD1 (10392)	NOD1	2.35895882583233
GARS (2617)	GARS	7.04690571867125
CRHR2 (1395)	CRHR2	0.0143552929770701
EPHB6 (2051)	EPHB6	3.54843662469604
MINDY4 (84182)	MINDY4	2.02147972741045
GHRHR (2692)	GHRHR	0.0565835283663675
CASP2 (835)	CASP2	4.82629424549963
CHCHD2 (51142)	CHCHD2	9.32712594743385
CCL24 (6369)	CCL24	0.111031312388744
HSPB1 (3315)	HSPB1	6.66931028620247
NPTX2 (4885)	NPTX2	0
PDAP1 (11333)	PDAP1	8.73050410252991
BUD31 (8896)	BUD31	7.03782146543497
PTCD1 (26024)	PTCD1	3.02680005934372
CYP3A5 (1577)	CYP3A5	6.17931198921002
ZKSCAN1 (7586)	ZKSCAN1	4.47508488294878
EIF3B (8662)	EIF3B	8.00461374728666
SNX8 (29886)	SNX8	4.69932952567316
NUDT1 (4521)	NUDT1	5.91217080294995
PTPRZ1 (5803)	PTPRZ1	0
TAF6 (6878)	TAF6	5.74523733212975
WASL (8976)	WASL	4.06004738366994
HYAL4 (23553)	HYAL4	0.66902676550963
SPAM1 (6677)	SPAM1	0
AIMP2 (7965)	AIMP2	5.70099449416827
TFR2 (7036)	TFR2	1.13093086982645
FSCN3 (29999)	FSCN3	0.250961573533219
MOSPD3 (64598)	MOSPD3	3.64385618977472
PAX4 (5078)	PAX4	0.713695814843359
PCOLCE (5118)	PCOLCE	2.11769504266975
FBXO24 (26261)	FBXO24	0.298658315564515
PPP1R17 (10842)	PPP1R17	0
RBM28 (55131)	RBM28	5.26190685982807
USP42 (84132)	USP42	2.86591881455221
IMPDH1 (3614)	IMPDH1	6.38214845320422
AGFG2 (3268)	AGFG2	2.90110824301451
LSM5 (23658)	LSM5	6.58886451819015
SERPINE1 (5054)	SERPINE1	0.839959587489532
AP1S1 (1174)	AP1S1	7.92219784839637
MOGAT3 (346606)	MOGAT3	3.3533232911629
C1GALT1 (56913)	C1GALT1	3.99186193055632
PLOD3 (8985)	PLOD3	6.6015479611556
RPA3 (6119)	RPA3	5.82578562746479
ZNHIT1 (10467)	ZNHIT1	6.06716542701711
CLDN15 (24146)	CLDN15	3.44757919654888
NOBOX (135935)	NOBOX	0
GLCCI1 (113263)	GLCCI1	2.72027846523333
MYL10 (93408)	MYL10	0
PHF14 (9678)	PHF14	4.57470704641555
NRF1 (4899)	NRF1	3.37573453858316
TMEM106B (54664)	TMEM106B	3.49697358099828
EZH2 (2146)	EZH2	5.76128527336162
CEP41 (95681)	CEP41	2.60880924267552
ZNF862 (643641)	ZNF862	2.40871186102943
SFRP4 (6424)	SFRP4	0
MEST (4232)	MEST	6.15562781584529
MEOX2 (4223)	MEOX2	0
ANKMY2 (57037)	ANKMY2	3.40053792958373
ACTR3C (653857)	ACTR3C	4.41142624572647
POU6F2 (11281)	POU6F2	0.0285691521967709
TSPAN13 (27075)	TSPAN13	5.82222027162153
RARRES2 (5919)	RARRES2	2.71808758396052
AGR2 (10551)	AGR2	9.79483821523294
AHR (196)	AHR	3.74846123300404
CHCHD3 (54927)	CHCHD3	6.48155728070859
GIMAP2 (26157)	GIMAP2	0
TMEM176B (28959)	TMEM176B	0.55581615506164
GLI3 (2737)	GLI3	0
PSMA2 (5683)	PSMA2	7.21558153366573
MRPL32 (64983)	MRPL32	6.17092652528738
COA1 (55744)	COA1	5.65906827484323
BLVRA (644)	BLVRA	1.31034012061215
URGCP (55665)	URGCP	4.27575204882853
TMEM248 (55069)	TMEM248	5.33556900555675
RHEB (6009)	RHEB	7.14486214291573
PRKAG2 (51422)	PRKAG2	3.26153081524341
AEBP1 (165)	AEBP1	0.0143552929770701
POLD2 (5425)	POLD2	7.70749718241742
MYL7 (58498)	MYL7	0
GCK (2645)	GCK	0.0285691521967709
BCL7B (9275)	BCL7B	5.89530262133331
YKT6 (10652)	YKT6	6.77307325343888
TBL2 (26608)	TBL2	5.27612440527424
GALNTL5 (168391)	GALNTL5	0
CLIP2 (7461)	CLIP2	2.18586654531133
EIF4H (7458)	EIF4H	8.16289479937478
LIMK1 (3984)	LIMK1	3.99186193055632
SPATA6L (55064)	SPATA6L	2.31614574229336
SLC1A1 (6505)	SLC1A1	4.28021399581062
LHX2 (9355)	LHX2	0.0840642647884745
FKTN (2218)	FKTN	2.97085365434048
FSD1L (83856)	FSD1L	1.63691458035588
CNTNAP3 (79937)	CNTNAP3	0.137503523749935
SPIN1 (10927)	SPIN1	4.72846476509253
NMRK1 (54981)	NMRK1	3.13257684267001
TMEM245 (23731)	TMEM245	3.97911075501579
PRUNE2 (158471)	PRUNE2	0.0285691521967709
MEGF9 (1955)	MEGF9	1.77820857639809
TRIM14 (9830)	TRIM14	4.25701061820602
CORO2A (7464)	CORO2A	4.15218341905505
TGFBR1 (7046)	TGFBR1	1.73984810269933
SEC61B (10952)	SEC61B	7.6573541815237
C5 (727)	C5	0.422233000683048
OGN (4969)	OGN	0.0143552929770701
ASPN (54829)	ASPN	0
ECM2 (1842)	ECM2	0.0426443374084937
TLE4 (7091)	TLE4	2.19534759832222
LHX6 (26468)	LHX6	0
PTGR1 (22949)	PTGR1	6.07489072012634
SUSD1 (64420)	SUSD1	3.09085343045111
AMBP (259)	AMBP	2.52857131887076
AKNA (80709)	AKNA	2.22342254993494
TNFSF8 (944)	TNFSF8	0.0565835283663675
DNM1 (1759)	DNM1	6.12990118236507
ENG (2022)	ENG	3.5668151540109
AK1 (203)	AK1	5.62234472272424
CDC37L1 (55664)	CDC37L1	3.0703893278914
RLN2 (6019)	RLN2	0.782408564927373
RLN1 (6013)	RLN1	0.22650852980868
PLGRKT (55848)	PLGRKT	3.98913900736823
TBC1D13 (54662)	TBC1D13	4.34978987024187
RIC1 (57589)	RIC1	2.44360665147561
KDM4C (23081)	KDM4C	3.65191274464578
DOCK8 (81704)	DOCK8	0.0143552929770701
KANK1 (23189)	KANK1	3.91169158187234
ELAVL2 (1993)	ELAVL2	0.0143552929770701
NCS1 (23413)	NCS1	2.24488705912353
TESK1 (7016)	TESK1	3.52481592835751
KCNT1 (57582)	KCNT1	0.0426443374084937
CA9 (768)	CA9	6.00225245173138
FUBP3 (8939)	FUBP3	5.55581615506164
TYRP1 (7306)	TYRP1	0.176322772640463
CREB3 (10488)	CREB3	4.81301154860562
RGP1 (9827)	RGP1	4.06436554026363
MPDZ (8777)	MPDZ	0
LHX3 (8022)	LHX3	0
DDX58 (23586)	DDX58	1.56071495447448
EDF1 (8721)	EDF1	8.61695310931003
PIP5K1B (8395)	PIP5K1B	1.89141918684608
GLIS3 (169792)	GLIS3	1.93357263826102
BAG1 (573)	BAG1	5.96532254836725
RAPGEF1 (2889)	RAPGEF1	3.37016428054021
NPDC1 (56654)	NPDC1	5.71232064074163
APBA1 (320)	APBA1	0.887525270741587
SETX (23064)	SETX	3.93168305705981
SH3GL2 (6456)	SH3GL2	0.0285691521967709
PTGDS (5730)	PTGDS	0.263034405833794
ABCA2 (20)	ABCA2	6.36579750245938
SHB (6461)	SHB	3.55704241526372
UBE2R2 (54926)	UBE2R2	4.57046293102604
ABHD17B (51104)	ABHD17B	3.50462039240355
EXOSC3 (51010)	EXOSC3	5.07124781946144
ZFAND5 (7763)	ZFAND5	6.02347715183043
DVL1 (1855)	DVL1	5.51853513898218
PDLIM1 (9124)	PDLIM1	6.13627342985058
CCNJ (54619)	CCNJ	2.41142624572647
DNTT (1791)	DNTT	0
GATA3 (2625)	GATA3	1.28688114778816
ATRNL1 (26033)	ATRNL1	0
HPS1 (3257)	HPS1	4.89578731646331
PHYH (5264)	PHYH	2.5385381636298
RASSF4 (83937)	RASSF4	0.286881147788162
DNMBP (23268)	DNMBP	4.24260250592898
RAB11FIP2 (22841)	RAB11FIP2	1.36737106564853
CXCL12 (6387)	CXCL12	0
ERLIN1 (10613)	ERLIN1	4.78868571061353
EIF3A (8661)	EIF3A	6.85274796480088
PKD2L1 (9033)	PKD2L1	0.432959407276106
CUBN (8029)	CUBN	0.0426443374084937
TRDMT1 (1787)	TRDMT1	1.98185265328974
DDX50 (79009)	DDX50	4.47118746038699
MAPK8 (5599)	MAPK8	4.84498815668261
SEC23IP (11196)	SEC23IP	4.38059093426592
ATE1 (11101)	ATE1	3.9297909977186
NSMCE4A (54780)	NSMCE4A	5.47346223623528
PLEKHA1 (59338)	PLEKHA1	4.56924802986718
PALD1 (27143)	PALD1	3.57410150808939
UNC5B (219699)	UNC5B	0.22650852980868
CDH23 (64072)	CDH23	0.250961573533219
VSIR (64115)	VSIR	2.38128337250378
SPOCK2 (9806)	SPOCK2	0.150559676575381
MICU1 (10367)	MICU1	4.9676297534662
PPP3CB (5532)	PPP3CB	3.82578562746479
CCSER2 (54462)	CCSER2	1.9297909977186
BMPR1A (657)	BMPR1A	3.29278174922785
MINPP1 (9562)	MINPP1	3.60880924267552
ACTA2 (59)	ACTA2	0.400537929583729
LIPA (3988)	LIPA	3.78135971352466
TLX1 (3195)	TLX1	0.0426443374084937
TWNK (56652)	TWNK	4.92219784839637
LZTS2 (84445)	LZTS2	5.92005505480697
SFXN3 (81855)	SFXN3	5.68481873755322
KAZALD1 (81621)	KAZALD1	2.26903314645524
FBXW4 (6468)	FBXW4	4.17472598770613
FGF8 (2253)	FGF8	0.367371065648529
NPM3 (10360)	NPM3	6.6331405495224
TNKS2 (80351)	TNKS2	3.65535182861255
PITX3 (5309)	PITX3	0
GBF1 (8729)	GBF1	4.20945336562895
ARHGAP21 (57584)	ARHGAP21	5.0746766862945
CPEB3 (22849)	CPEB3	0.632268215499513
FBXL15 (79176)	FBXL15	3.60407132366886
CUEDC2 (79004)	CUEDC2	4.87970576628229
SUFU (51684)	SUFU	1.98185265328974
ANKRD26 (22852)	ANKRD26	1.90303827011291
ACBD5 (91452)	ACBD5	4.45022149589718
LHPP (64077)	LHPP	3.24792751344359
LARP4B (23185)	LARP4B	5.0457050645108
GTPBP4 (23560)	GTPBP4	5.86170728658586
EDRF1 (26098)	EDRF1	4.25398926623079
BCCIP (56647)	BCCIP	6.55979769575487
MTPAP (55149)	MTPAP	3.37295209791183
NEURL1 (9148)	NEURL1	2.72465027173297
SH3PXD2A (9644)	SH3PXD2A	2.22032995487956
PITRM1 (10531)	PITRM1	5.75782333620773
STN1 (79991)	STN1	3.88068552526112
MAP3K8 (1326)	MAP3K8	3.70708299177171
DKK1 (22943)	DKK1	5.16510798514454
EBF3 (253738)	EBF3	0.0143552929770701
GLRX3 (10539)	GLRX3	6.67652130205656
SORCS1 (114815)	SORCS1	0
FAM208B (54906)	FAM208B	4.41683974191283
XPNPEP1 (7511)	XPNPEP1	6.27183649284068
SMC3 (9126)	SMC3	5.18150015170461
SHOC2 (8036)	SHOC2	3.63459326844576
TFAM (7019)	TFAM	6.12536180635178
CCDC6 (8030)	CCDC6	4.33842441478356
CUL2 (8453)	CUL2	3.81659970653491
CCNY (219771)	CCNY	5.16952419715
UBE2S (27338)	UBE2S	7.34491724273246
RPL28 (6158)	RPL28	11.0045716151677
ZMIZ1 (57178)	ZMIZ1	4.09423606984577
DNAJC12 (56521)	DNAJC12	2.35614381022528
PPIF (10105)	PPIF	6.2170367925641
PBLD (64081)	PBLD	2.56315813040281
TSPAN14 (81619)	TSPAN14	5.44128427192704
LGI1 (9211)	LGI1	0
TBC1D12 (23232)	TBC1D12	1.71369581484336
CYP2C18 (1562)	CYP2C18	0.66902676550963
KRT23 (25984)	KRT23	1.32768736417605
CRYBA1 (1411)	CRYBA1	0
NUFIP2 (57532)	NUFIP2	4.94110631094643
GIT1 (28964)	GIT1	4.58796498888268
RPL19 (6143)	RPL19	11.0751448440663
FBXL20 (84961)	FBXL20	1.92219784839637
RUNDC3A (10900)	RUNDC3A	0.454175893185802
UBTF (7343)	UBTF	5.58736499093646
CSF3 (1440)	CSF3	0.0285691521967709
PSMD3 (5709)	PSMD3	6.52763338729093
CASC3 (22794)	CASC3	5.09296850932414
RAPGEFL1 (51195)	RAPGEFL1	3.78031009904338
RGS9 (8787)	RGS9	0.263034405833794
RNF43 (54894)	RNF43	6.04308198189566
WNT3 (7473)	WNT3	0.137503523749935
ASPA (443)	ASPA	0
RAD51C (5889)	RAD51C	4.54163873443614
SEPT4 (5414)	SEPT4	0.124328135002202
MTMR4 (9110)	MTMR4	3.81249822533356
TRIM37 (4591)	TRIM37	3.79493566280354
P2RX1 (5023)	P2RX1	0.0143552929770701
DHX40 (79665)	DHX40	4.35543919724869
KRT37 (8688)	KRT37	0
TUBD1 (51174)	TUBD1	2.99457972421575
KPNB1 (3837)	KPNB1	7.74005056253466
GOSR2 (9570)	GOSR2	4.2502036564993
PNPO (55163)	PNPO	3.98913900736823
RPS6KB1 (6198)	RPS6KB1	3.86987140617771
TRIM16L (147166)	TRIM16L	3.66220549965362
CDK5RAP3 (80279)	CDK5RAP3	6.81313985089045
CBX1 (10951)	CBX1	6.46287031226445
RECQL5 (9400)	RECQL5	4.59991284218713
PIGL (9487)	PIGL	4.43895814789755
GALK1 (2584)	GALK1	3.08746284125034
INTS2 (57508)	INTS2	2.36737106564853
CAMTA2 (23125)	CAMTA2	3.54843662469604
MED13 (9969)	MED13	3.877744249949
HOXB6 (3216)	HOXB6	6.39523421222388
ENO3 (2027)	ENO3	3.19377174339668
PFN1 (5216)	PFN1	10.1068246300957
RNF167 (26001)	RNF167	6.14445431392619
SLC25A11 (8402)	SLC25A11	4.76924279514054
RASD1 (51655)	RASD1	0.6959938131099
CHRNE (1145)	CHRNE	0.0976107966264223
RAI1 (10743)	RAI1	4.56254772419912
NUP88 (4927)	NUP88	5.64846544302731
C1QBP (708)	C1QBP	7.3305584000308
SLC6A4 (6532)	SLC6A4	0
BLMH (642)	BLMH	1.60880924267552
CPD (1362)	CPD	3.87184364850932
GOSR1 (9527)	GOSR1	5.28318097894557
CCDC47 (57003)	CCDC47	6.20437551131909
MED31 (51003)	MED31	3.69932952567316
DRG2 (1819)	DRG2	4.63401235640212
FTSJ3 (117246)	FTSJ3	5.38784501296558
AKAP10 (11216)	AKAP10	3.20476675065461
ALDH3A1 (218)	ALDH3A1	3.61588707391606
SMARCD2 (6603)	SMARCD2	6.17112674665207
ICAM2 (3384)	ICAM2	0.765534746362977
SYNGR2 (9144)	SYNGR2	7.22602678036657
B9D1 (27077)	B9D1	3.84799690655495
UTP6 (55813)	UTP6	5.85024935828633
DDX5 (1655)	DDX5	8.54167744943409
C17orf75 (64149)	C17orf75	5.00495075995105
CYTH1 (9267)	CYTH1	4.15380533607904
PSMD11 (5717)	PSMD11	6.95640519963557
LGALS3BP (3959)	LGALS3BP	8.55956828992275
ASIC2 (40)	ASIC2	0
CCL7 (6354)	CCL7	0
CCL2 (6347)	CCL2	0
CCL8 (6355)	CCL8	0
CCL1 (6346)	CCL1	0
PEX12 (5193)	PEX12	2.60644222813161
KRT32 (3882)	KRT32	0
DHX58 (79132)	DHX58	1.63226821549951
KAT2A (2648)	KAT2A	5.22458056608344
RAB5C (5878)	RAB5C	6.87835751033694
NAGLU (4669)	NAGLU	3.73984810269933
HSD17B1 (3292)	HSD17B1	0.831877241191673
MLX (6945)	MLX	5.77452352959023
CNTNAP1 (8506)	CNTNAP1	0.189033824390017
ABI3 (51225)	ABI3	0.111031312388744
EZH1 (2145)	EZH1	3.62410089462811
DLX4 (1748)	DLX4	0.839959587489532
PPP1R9B (84687)	PPP1R9B	4.27052894238072
COL1A1 (1277)	COL1A1	1.33913738491959
SGCA (6442)	SGCA	0.124328135002202
MRPL27 (51264)	MRPL27	6.96970308801354
VAT1 (10493)	VAT1	5.28688114778816
LRRC59 (55379)	LRRC59	6.48912542875463
RND2 (8153)	RND2	0.0426443374084937
ALOX12 (239)	ALOX12	0.111031312388744
HDAC5 (10014)	HDAC5	3.92504996472736
ABCC3 (8714)	ABCC3	7.39780296186249
LUC7L3 (51747)	LUC7L3	7.25663329505992
PPY (5539)	PPY	0
MPP2 (4355)	MPP2	0.137503523749935
SMURF2 (64750)	SMURF2	2.95419631038688
DUSP3 (1845)	DUSP3	3.854993016757
CACNG1 (786)	CACNG1	0.0426443374084937
EFTUD2 (9343)	EFTUD2	6.34429590791582
HLF (3131)	HLF	0.189033824390017
SLC16A6 (9120)	SLC16A6	0.333423733725192
PRKAR1A (5573)	PRKAR1A	5.79311555527435
EFNB3 (1949)	EFNB3	0.0285691521967709
FAM20A (54757)	FAM20A	0.070389327891398
YWHAE (7531)	YWHAE	9.75069023981271
MMD (23531)	MMD	3.0036022366802
RANGRF (29098)	RANGRF	3.86492897228979
DPH1 (1801)	DPH1	4.19770815795585
MAP2K6 (5608)	MAP2K6	2.28392177230762
DHRS7B (25979)	DHRS7B	3.92884403671257
WSB1 (26118)	WSB1	5.30852106219326
RCVRN (5957)	RCVRN	0
MYH1 (4619)	MYH1	0
SLC9A3R1 (9368)	SLC9A3R1	7.14108531856233
MYH3 (4621)	MYH3	0.20163386116965
NAT9 (26151)	NAT9	5.66817586897014
TMEM104 (54868)	TMEM104	3.18428029441938
VTN (7448)	VTN	0.124328135002202
TNFAIP1 (7126)	TNFAIP1	4.04439411935845
IFT20 (90410)	IFT20	5.10601323762212
TMEM97 (27346)	TMEM97	5.79701297783614
CDR2L (30850)	CDR2L	2.53106949272595
PMP22 (5376)	PMP22	0.400537929583729
FOXN1 (8456)	FOXN1	0.0143552929770701
UNC119 (9094)	UNC119	3.25701061820602
ALDOC (230)	ALDOC	4.63923216324928
SUPT6H (6830)	SUPT6H	5.40497122358917
RAB34 (83871)	RAB34	1.02147972741045
PHF12 (57649)	PHF12	4.68032435684402
PHOX2B (8929)	PHOX2B	0
TMEM33 (55161)	TMEM33	5.5981269599196
GABRA4 (2557)	GABRA4	0
GNRHR (2798)	GNRHR	0.0976107966264223
SLAIN2 (57606)	SLAIN2	4.45483390689887
OCIAD1 (54940)	OCIAD1	7.06877827798541
UGT2B10 (7365)	UGT2B10	0.22650852980868
CWH43 (80157)	CWH43	0
DCUN1D4 (23142)	DCUN1D4	5.06738057801906
USP46 (64854)	USP46	2.61588707391606
SULT1E1 (6783)	SULT1E1	0
ODAM (54959)	ODAM	0.16349873228288
SMR3A (26952)	SMR3A	0
CHIC2 (26511)	CHIC2	3.49185309632967
NMU (10874)	NMU	1.18903382439002
KIAA1211 (57482)	KIAA1211	1.79493566280354
LAMTOR3 (8649)	LAMTOR3	4.77978500530113
PF4V1 (5197)	PF4V1	0
NFKB1 (4790)	NFKB1	4.24792751344359
AREG (374)	AREG	7.03375335188982
MANBA (4126)	MANBA	3.21256933885081
UBE2D3 (7323)	UBE2D3	7.95128471496697
MAPK10 (5602)	MAPK10	0.66902676550963
ELF2 (1998)	ELF2	4.34269695998193
NDUFC1 (4717)	NDUFC1	6.18665901720211
UCP1 (7350)	UCP1	0
TBC1D9 (23158)	TBC1D9	2.17632277264046
ZNF330 (27309)	ZNF330	5.22881869049588
INPP4B (8821)	INPP4B	2.34482849699744
GAB1 (2549)	GAB1	3.26603689399532
KLHL2 (11275)	KLHL2	3.70487196445635
IL2 (3558)	IL2	0
