gene,guide,estimate,std_error,t_value,df,p_value,fdr,rho,mean_cpm,converged,control,dispersion_boundary,raw_std_error,raw_t_value,raw_p_value,raw_fdr
CDKN1B,CDKN1B_5,0.009491695896583333,0.04306383881364527,0.22040988815831675,7,0.8318423841549308,0.9734271154158561,0.000028857235759240863,3956.443981762044,true,false,false,0.04306383881364527,0.22040988815831675,0.8318423841549308,0.9734271154158561
STAT1,STAT1_1,0.02672033786369265,0.06123217243441194,0.43637742711666483,7,0.6757055000707655,0.9520251630197832,0.00004628088512713684,3121.954562127925,true,false,false,0.06123217243441194,0.43637742711666483,0.6757055000707655,0.9520251630197832
CDKN1B,CDKN1B_4,0.013373380414015083,0.05394444505275097,0.2479102417484799,7,0.8113189154073525,0.9734271154158561,0.000051085361952950444,4441.488580919983,true,false,false,0.05394444505275097,0.2479102417484799,0.8113189154073525,0.9734271154158561
FBXO45,FBXO45_1,0.024220171392011935,0.10466014987995076,0.2314173199617372,7,0.8236096332850525,0.9734271154158561,0.00014577590042712555,3347.358550820194,true,false,false,0.10466014987995076,0.2314173199617372,0.8236096332850525,0.9734271154158561
PTGER4,PTGER4_3,0.05534847502172863,0.07262469952107811,0.7621164064942486,7,0.4708845274749458,0.8792039778728009,0.0001139759163537652,5455.338773475331,true,false,false,0.07262469952107811,0.7621164064942486,0.4708845274749458,0.8792039778728009
ADRB1,ADRB1_4,-0.0028848785977904183,0.06305983833624874,-0.04574827138641903,7,0.9647886495022886,0.985060118316839,0.00004775917202603006,3035.5339927572954,true,false,false,0.06305983833624874,-0.04574827138641903,0.9647886495022886,0.985060118316839
CBLB,CBLB_1,-0.315940701455636,0.1660718025047371,-1.9024343488210407,7,0.09885150224638999,0.43241262357557175,0.0020800599668144492,19883.319800453537,true,false,false,0.1660718025047371,-1.9024343488210407,0.09885150224638999,0.43241262357557175
H2AFB3,H2AFB3_1,-0.036198975519209156,0.056663922000848674,-0.6388363925579841,7,0.5432585152919696,0.9117909851828856,0.00002524873785986491,1999.7290012671886,true,false,false,0.056663922000848674,-0.6388363925579841,0.5432585152919696,0.9117909851828856
ADRB1,ADRB1_6,0.006805510416910142,0.07577832486335903,0.08980814011370154,7,0.9309553196840414,0.985060118316839,0.00007449346090275783,3270.406467021087,true,false,false,0.07577832486335903,0.08980814011370154,0.9309553196840414,0.985060118316839
IL2,IL2_2,-0.033933559256339764,0.05229736224782781,-0.6488579499580633,7,0.5371283676084541,0.9117909851828856,0.00003795711145360202,3517.6896519148418,true,false,false,0.05229736224782781,-0.6488579499580633,0.5371283676084541,0.9117909851828856
GPR65,GPR65_4,0.009156126173283579,0.05806907102316723,0.15767647065734272,7,0.8791637059481139,0.9734271154158561,0.00005643733245009411,4230.586716363415,true,false,false,0.05806907102316723,0.15767647065734272,0.8791637059481139,0.9734271154158561
NTCTRL,NTCTRL_16,-0.11884182931714764,0.06031826641914775,-1.9702461024215023,7,0.08945874301933276,0.4263171501143097,0.00007598949006388506,5296.024411423311,true,true,false,0.06031826641914775,-1.9702461024215023,0.08945874301933276,0.4263171501143097
RHOG,RHOG_6,-0.05886202100731946,0.06884629044490558,-0.8549773797097164,7,0.4208596554503511,0.8497962181314381,0.000043039666494140096,2297.6342498525983,true,false,false,0.06884629044490558,-0.8549773797097164,0.4208596554503511,0.8497962181314381
GOLGA1,GOLGA1_6,0.028728757159468894,0.07393641537096023,0.38856031923279577,7,0.7091491046274288,0.9538709853204885,0.0000688859372249072,3178.4768786862755,true,false,false,0.07393641537096023,0.38856031923279577,0.7091491046274288,0.9538709853204885
CDKN1B,CDKN1B_1,-0.03553182399741098,0.07883040509716933,-0.45073755429282786,7,0.6658089351611981,0.9520251630197832,0.00008151434181562586,3306.8068140959035,true,false,false,0.07883040509716933,-0.45073755429282786,0.6658089351611981,0.9520251630197832
NTCTRL,NTCTRL_19,0.010199945489155905,0.036608444705707566,0.27862274868961173,7,0.7885855796685832,0.9734271154158561,0.000016144752504579634,3091.7311167771513,true,true,false,0.036608444705707566,0.27862274868961173,0.7885855796685832,0.9734271154158561
NTCTRL,NTCTRL_35,-0.0710844946002302,0.08865435357974429,-0.8018161740504931,7,0.4490179477707503,0.8639279724012031,0.00009184942270634879,2946.1337103172277,true,true,false,0.08865435357974429,-0.8018161740504931,0.4490179477707503,0.8639279724012031
NTCTRL,NTCTRL_27,-0.018692270268412584,0.09533052730351438,-0.196078536405237,7,0.8501194770695034,0.9734271154158561,0.00013209057669035825,3658.364520451996,true,true,false,0.09533052730351438,-0.196078536405237,0.8501194770695034,0.9734271154158561
NTCTRL,NTCTRL_44,0.034281910769266406,0.07467710351732092,0.4590685652572869,7,0.6600998423847925,0.9520251630197832,0.00008567120607515773,3874.074239807536,true,true,false,0.07467710351732092,0.4590685652572869,0.6600998423847925,0.9520251630197832
H2AFB3,H2AFB3_3,-0.05765490856758049,0.05853306333370264,-0.984997286728089,7,0.3574389919986204,0.758206576096652,0.00003105582477215826,2300.734722864025,true,false,false,0.05853306333370264,-0.984997286728089,0.3574389919986204,0.758206576096652
PPP6C,PPP6C_3,-0.05960724293438719,0.1604559048848262,-0.37148675193457503,7,0.7212641599814412,0.9628876535752241,0.00009527083289981284,930.502589990844,true,false,false,0.1604559048848262,-0.37148675193457503,0.7212641599814412,0.9628876535752241
RHOG,RHOG_2,0.029074818514500115,0.08385889109802844,0.346711220883097,7,0.7389972011072491,0.9649264518195799,0.00007294251655359416,2614.1392194069244,true,false,false,0.08385889109802844,0.346711220883097,0.7389972011072491,0.9649264518195799
NTCTRL,NTCTRL_14,-0.07374970373409902,0.07336144891447773,-1.0052923548453072,7,0.3482342774226369,0.758206576096652,0.00009302248563564666,4363.914482167998,true,true,false,0.07336144891447773,-1.0052923548453072,0.3482342774226369,0.758206576096652
H2AFB3,H2AFB3_5,-0.011971318173877582,0.06458630487929796,-0.18535381759724706,7,0.8582078577196479,0.9734271154158561,0.00004644818418000191,2814.5377592900372,true,false,false,0.06458630487929796,-0.18535381759724706,0.8582078577196479,0.9734271154158561
NTCTRL,NTCTRL_32,-0.0006018092964705584,0.08453320544154364,-0.007119205918279312,7,0.9945183860885427,0.9996113919869758,0.0001135088430338868,4000.740826124074,true,true,false,0.08453320544154364,-0.007119205918279312,0.9945183860885427,0.9996113919869758
FAM76A,FAM76A_3,-0.0503253199489422,0.07473383823665329,-0.6733940225253959,7,0.5223010743774192,0.9117909851828856,0.00007074080723582719,3195.717802375378,true,false,false,0.07473383823665329,-0.6733940225253959,0.5223010743774192,0.9117909851828856
GPR65,GPR65_3,-0.0471975336944037,0.0781652316852276,-0.603817486071925,7,0.565011359131879,0.9163902666777722,0.00008120887569945976,3352.813139611615,true,false,false,0.0781652316852276,-0.603817486071925,0.565011359131879,0.9163902666777722
RHOG,RHOG_5,-0.023179354943275655,0.05881530029235001,-0.3941041672500063,7,0.7052344185306163,0.9538709853204885,0.000036837082122857315,2697.180919923258,true,false,false,0.05881530029235001,-0.3941041672500063,0.7052344185306163,0.9538709853204885
NTCTRL,NTCTRL_47,-0.04446232886294951,0.08758262341283667,-0.5076615329660568,7,0.6272913191297265,0.9462530068228077,0.00009669870123486026,3176.005816148407,true,true,false,0.08758262341283667,-0.5076615329660568,0.6272913191297265,0.9462530068228077
NTCTRL,NTCTRL_33,-0.0352526848391046,0.09639314098377255,-0.3657177728552207,7,0.7253774044095792,0.9635610297380978,0.00013759582458219876,3727.9328262305,true,true,false,0.09639314098377255,-0.3657177728552207,0.7253774044095792,0.9635610297380978
ADORA2A,ADORA2A_3,0.02591023083957712,0.09987705075848231,0.25942126487326844,7,0.8027742163025609,0.9734271154158561,0.0001478295815210401,3729.2305652501223,true,false,false,0.09987705075848231,0.25942126487326844,0.8027742163025609,0.9734271154158561
