"gene","n_guides","barcs_estimate","barcs_p","barcs_fdr","barcs_agreement","barcs_null_scale","barcs_control_scale","barcs_control_scale_fdr","mageck_lfc","mageck_score","mageck_p","mageck_fdr","mageck_enriched","barcs_rank","mageck_rank"
"TNNT2",6,-0.428487128897434,0.000423154724073082,0.0508053488333314,0.833333333333333,1.59586015040928,1.51911868264771,0.0253299393777454,-0.6311,5.9639e-07,2.615e-07,6.7e-05,FALSE,158,105
"KLF2",6,-0.584238404935159,0.00272454313202677,0.171082977636088,1,1.59586015040928,1.51911868264771,0.102137550834693,-0.98652,6.0186e-07,2.615e-07,6.7e-05,FALSE,302,106
"SLC6A4",6,0.444671259959249,0.00161521914293054,0.125478745932217,1,1.59586015040928,1.51911868264771,0.0712757001392672,0.60027,6.0945e-07,7.8451e-07,0.000256,TRUE,244,107
"ARHGAP12",6,-0.468363879661228,0.000115751470286122,0.0203315314011827,0.833333333333333,1.59586015040928,1.51911868264771,0.00892966700360319,-0.25242,1.7799e-06,2.615e-07,6.7e-05,FALSE,108,133
"GSDMD",6,0.696300518745089,0.00257157636777075,0.164251864298354,1,1.59586015040928,1.51911868264771,0.0974907826922253,0.77761,6.3246e-07,7.8451e-07,0.000256,TRUE,297,108
"B4GALNT3",6,-0.632215629451245,0.000119144956968793,0.0205059868919328,0.833333333333333,1.59586015040928,1.51911868264771,0.00906958739452474,-0.70932,1.7519e-06,2.615e-07,6.7e-05,FALSE,109,132
"TRPV5",6,0.520651547833942,0.00130727489486303,0.112804080333912,1,1.59586015040928,1.51911868264771,0.0627431543279301,0.83362,6.8288e-07,1.3075e-06,0.000344,TRUE,219,109
"PIK3C2B",6,-0.585510172212789,0.000120939216194154,0.0205059868919328,1,1.59586015040928,1.51911868264771,0.00906958739452474,-0.61875,9.7879e-06,3.1642e-05,0.005873,FALSE,110,200
"VCP",6,0.368839478742403,0.00195578457974825,0.138564807023777,0.5,1.59586015040928,1.51911868264771,0.0801776691238393,0.59984,6.9525e-07,1.3075e-06,0.000344,TRUE,267,110
"C19orf35",6,-0.451560372790402,0.000122524631884257,0.0205059868919328,1,1.59586015040928,1.51911868264771,0.00906958739452474,-0.67198,0.0002416,0.00041187,0.027988,FALSE,111,558
"TRPM4",6,0.509497839167398,0.000636755416848104,0.0642513311574922,1,1.59586015040928,1.51911868264771,0.0333320694962035,0.62912,8.2776e-07,1.3075e-06,0.000344,TRUE,188,113
"WBP4",6,-0.555131040483249,0.000123297651222742,0.0205059868919328,1,1.59586015040928,1.51911868264771,0.00906958739452474,-0.74723,2.9598e-06,2.8765e-06,0.000698,FALSE,113,159
"CBFA2T2",6,0.446695230534713,0.00245393084534749,0.158541706824119,1,1.59586015040928,1.51911868264771,0.0936920214974129,0.7087,8.4943e-07,1.3075e-06,0.000344,TRUE,293,114
"CUL3",6,0.397624073645148,0.000125487613593155,0.0205215519815703,0.833333333333333,1.59586015040928,1.51911868264771,0.00908486417276768,0.47437,9.0379e-07,1.3075e-06,0.000344,TRUE,116,115
"HCAR2",6,0.464326803186304,0.000193125227281903,0.0293086844923016,0.833333333333333,1.59586015040928,1.51911868264771,0.0135349814862363,0.80109,9.7509e-07,1.3075e-06,0.000344,TRUE,125,116
"CD2",6,0.477410706655556,0.000140009003020279,0.022508227010972,1,1.59586015040928,1.51911868264771,0.0100719893271594,0.74336,2.3681e-05,6.0407e-05,0.008789,TRUE,118,260
"VAV3",6,0.455279488717743,0.000260855474521873,0.0366550248272588,1,1.59586015040928,1.51911868264771,0.0174326699519456,0.6686,1.0298e-06,1.3075e-06,0.000344,TRUE,135,118
"LHX4",6,0.691850164263237,0.000143462466964347,0.022869605027846,1,1.59586015040928,1.51911868264771,0.0102581841840262,0.86766,4.4341e-06,9.6756e-06,0.002105,TRUE,119,168
"IRX5",6,0.468576988690311,0.000152500564079788,0.0241077975049465,0.833333333333333,1.59586015040928,1.51911868264771,0.0108785483929775,0.55737,1.8938e-05,4.8901e-05,0.007466,TRUE,120,241
"SEC14L2",6,0.586828395403973,0.000475815813967913,0.0540666340811971,0.833333333333333,1.59586015040928,1.51911868264771,0.0272978812418444,0.79872,1.0954e-06,1.3075e-06,0.000344,TRUE,164,120
"GPR141",6,0.488713695673201,0.000161541493431383,0.0253259680197797,1,1.59586015040928,1.51911868264771,0.0114929393145571,0.44448,0.00085202,0.0019688,0.077996,TRUE,121,939
"KSR2",6,0.429110808591001,0.000258306133176118,0.0365676667638131,1,1.59586015040928,1.51911868264771,0.0173744427270899,0.51446,1.1155e-06,1.3075e-06,0.000344,TRUE,134,121
"SLC20A2",6,-0.578671935949075,0.000181959528578902,0.0278368730414658,1,1.59586015040928,1.51911868264771,0.0127805450919605,-0.83079,1.1664e-06,2.615e-07,6.7e-05,FALSE,124,122
"MICU1",6,-0.385845244498977,0.000180607203625835,0.0278368730414658,0.833333333333333,1.59586015040928,1.51911868264771,0.0127793552410321,-0.39201,3.0569e-05,7.1913e-05,0.009587,FALSE,123,282
"SSC5D",5,-0.471850400192617,0.00474774763666192,0.235504381430262,1,1.59586015040928,1.51911868264771,0.148332326468021,-0.80386,1.3222e-06,2.3535e-06,0.000586,FALSE,382,124
"CEP126",6,-0.421809018843329,0.000348172547049713,0.043740617334656,0.833333333333333,1.59586015040928,1.51911868264771,0.0213971208644667,-0.84449,1.3789e-06,2.615e-07,6.7e-05,FALSE,151,125
"LMBRD2",6,-0.434818544709837,0.000198643322793191,0.0297359797793988,1,1.59586015040928,1.51911868264771,0.0137731627446374,-0.65621,2.8617e-06,2.8765e-06,0.000698,FALSE,126,156
"NEUROG2",6,-0.550074598703115,0.00024938143370907,0.036083788733188,1,1.59586015040928,1.51911868264771,0.0170994237305672,-0.76679,5.3227e-05,0.00010225,0.01132,FALSE,131,344
"TRIM6-TRIM34",6,-0.428670547072892,0.000478568123326226,0.0540666340811971,0.833333333333333,1.59586015040928,1.51911868264771,0.0272978812418444,-0.59897,1.5463e-06,2.615e-07,6.7e-05,FALSE,165,131
"AADACL3",6,0.472632490942776,0.000251564786248887,0.036083788733188,0.666666666666667,1.59586015040928,1.51911868264771,0.0171097059276364,0.83098,2.2353e-06,1.8305e-06,0.00045,TRUE,132,149
"HKDC1",6,-0.482254635506227,0.000252985972668108,0.036083788733188,1,1.59586015040928,1.51911868264771,0.0171097059276364,-0.64184,4.9648e-06,4.9685e-06,0.001107,FALSE,133,174
"ARHGAP19",6,-0.5135634483271,0.000531606241354511,0.0568214316455461,1,1.59586015040928,1.51911868264771,0.0290206751051444,-0.72162,1.7984e-06,2.615e-07,6.7e-05,FALSE,176,134
"LAPTM5",6,-0.449655486246151,0.0045041042676077,0.23155246058677,1,1.59586015040928,1.51911868264771,0.144986988462283,-0.7998,1.8817e-06,2.615e-07,6.7e-05,FALSE,369,135
"CEACAM6",6,-0.530786552073157,0.000268477817378538,0.0371945155176203,0.833333333333333,1.59586015040928,1.51911868264771,0.0177399829733109,-0.45318,0.00076339,0.0011943,0.04982,FALSE,136,901
"AKAP12",6,0.398559155025282,0.0100216626044467,0.344986542198528,1,1.59586015040928,1.51911868264771,0.233847009814439,0.63226,1.9277e-06,1.8305e-06,0.00045,TRUE,549,137
"ITPKC",6,-0.520280734642417,0.00186668098485269,0.135674093036994,0.833333333333333,1.59586015040928,1.51911868264771,0.0780914047940232,-1.0322,1.9335e-06,2.615e-07,6.7e-05,FALSE,261,138
"LOXL3",6,-0.340318964427047,0.000278445721202718,0.0380008297209753,0.833333333333333,1.59586015040928,1.51911868264771,0.018188293114898,-0.42096,0.0036558,0.0067005,0.136699,FALSE,139,1856
"PITPNA",6,-0.56612474521702,0.0002924668734486,0.0396292613522853,0.833333333333333,1.59586015040928,1.51911868264771,0.0190589200176948,-0.86047,3.5287e-06,3.3995e-06,0.000795,FALSE,140,161
"SIGLEC10",6,-0.32979486096296,0.0136895471495691,0.403177449783663,0.833333333333333,1.59586015040928,1.51911868264771,0.281236370054682,-0.84611,1.9762e-06,2.615e-07,6.7e-05,FALSE,641,140
"FOXL2NB",6,-0.37318831052019,0.0604706794215335,0.714860611485737,0.833333333333333,1.59586015040928,1.51911868264771,0.572351473081811,-0.73356,2.0512e-06,2.615e-07,6.7e-05,FALSE,1596,141
"SH2D3A",6,0.42451233946288,0.000296487980008512,0.0398891984451168,1,1.59586015040928,1.51911868264771,0.0192095235582944,0.58829,8.1667e-05,0.00017965,0.01692,TRUE,141,396
"ILF3",6,-0.444657265363775,0.00139197479337806,0.115119564317617,1,1.59586015040928,1.51911868264771,0.0644591548620782,-0.56277,2.0627e-06,2.615e-07,6.7e-05,FALSE,228,142
"SGCE",5,0.514816535963296,0.00030324909231218,0.0403130958239802,1,1.59586015040928,1.51911868264771,0.0194604409842437,0.52531,0.0016318,0.0033726,0.104065,TRUE,142,1244
"GPR18",6,0.467061332377409,0.000303888914223994,0.0403130958239802,1,1.59586015040928,1.51911868264771,0.0194604409842437,0.526,4.4152e-05,0.00010068,0.011278,TRUE,143,322
"CALN1",6,-0.467210072485917,0.000310008724343378,0.0408393437555131,0.833333333333333,1.59586015040928,1.51911868264771,0.019752879317278,-0.87668,6.5528e-06,6.5376e-06,0.001317,FALSE,144,186
"UBIAD1",6,0.171522791430663,0.252480476153517,0.968173566329537,0.666666666666667,1.59586015040928,1.51911868264771,0.876790819856419,0.62568,2.1233e-06,1.8305e-06,0.00045,TRUE,4918,144
"EPB41",6,-0.530208275001763,0.000319244786741543,0.041594129897972,0.833333333333333,1.59586015040928,1.51911868264771,0.0201810782093139,-0.5398,2.2155e-06,2.615e-07,6.7e-05,FALSE,145,148
"APOBEC3G",4,0.508652676509292,0.000320123508966996,0.041594129897972,1,1.59586015040928,1.51911868264771,0.0201810782093139,0.71329,8.7547e-05,0.00015664,0.015364,TRUE,146,405
"LRRC25",6,-0.528720206465019,0.00142051968264519,0.115509200444284,0.833333333333333,1.59586015040928,1.51911868264771,0.0648055286273466,-0.93125,2.1612e-06,2.615e-07,6.7e-05,FALSE,233,146
"AHR",6,-0.42427584040691,0.000345197239610123,0.043740617334656,1,1.59586015040928,1.51911868264771,0.0213971208644667,-0.58903,2.7007e-05,6.7206e-05,0.009219,FALSE,147,269
"FRMD4B",6,-0.470869138101549,0.00034565538982191,0.043740617334656,0.833333333333333,1.59586015040928,1.51911868264771,0.0213971208644667,-0.87065,4.3134e-06,4.9685e-06,0.001107,FALSE,148,167
"ARHGAP15",6,-0.554160048817681,0.000347065296307989,0.043740617334656,1,1.59586015040928,1.51911868264771,0.0213971208644667,-0.76,1.5556e-05,4.4194e-05,0.007339,FALSE,149,230
"NDNF",6,-0.564276049817191,0.000347851864836342,0.043740617334656,0.833333333333333,1.59586015040928,1.51911868264771,0.0213971208644667,-0.7183,1.4609e-05,4.1579e-05,0.007091,FALSE,150,223
"SETD1B",6,-0.524074004794305,0.00129601709110661,0.112804080333912,0.833333333333333,1.59586015040928,1.51911868264771,0.0627431543279301,-0.77107,2.2502e-06,2.615e-07,6.7e-05,FALSE,216,150
"SLC39A8",6,-0.534133067140167,0.000460990087887093,0.05375639375681,1,1.59586015040928,1.51911868264771,0.0270308081245331,-0.90128,2.2951e-06,2.615e-07,6.7e-05,FALSE,162,151
"GJB2",6,-0.495600425497977,0.000350893786824763,0.0437924680004326,0.833333333333333,1.59586015040928,1.51911868264771,0.0214387548815,-0.57695,0.00024149,0.00041187,0.027988,FALSE,152,557
"RAC1",6,0.39585403258096,0.00167221954929507,0.127911309879546,1,1.59586015040928,1.51911868264771,0.0728485798076526,0.61104,2.3881e-06,1.8305e-06,0.00045,TRUE,248,153
"RAX2",6,-0.469088908676735,0.000355498104520516,0.0439178966783908,0.833333333333333,1.59586015040928,1.51911868264771,0.0215335845020001,-0.69779,2.3446e-05,5.5177e-05,0.007854,FALSE,153,258
"OSBPL5",6,-0.522173871704037,0.000356529050525682,0.0439178966783908,1,1.59586015040928,1.51911868264771,0.0215335845020001,-0.7079,2.1308e-05,5.4131e-05,0.007854,FALSE,154,250
"RASGRP1",6,0.486661307573681,0.000367171535283255,0.0449370582214409,1,1.59586015040928,1.51911868264771,0.0220965650950491,0.59404,1.4753e-05,3.2165e-05,0.005249,TRUE,155,225
"TNFSF11",6,0.433711539074461,0.00520259524615873,0.247351458194564,0.833333333333333,1.59586015040928,1.51911868264771,0.157014693093486,0.86938,2.6006e-06,2.3535e-06,0.00055,TRUE,399,155
"CEACAM4",6,-0.459116803770865,0.000396277999277234,0.0481884208095457,1,1.59586015040928,1.51911868264771,0.0238721488316688,-0.43939,7.8236e-05,0.00013101,0.01259,FALSE,156,390
"ART1",6,0.461753812251576,0.00102509857361994,0.0939426084133831,0.666666666666667,1.59586015040928,1.51911868264771,0.0510359793173091,0.90726,2.8618e-06,2.3535e-06,0.00055,TRUE,207,157
"RIPPLY1",6,-0.410254489578461,0.000410197522310457,0.0495633566766202,0.666666666666667,1.59586015040928,1.51911868264771,0.024635992152657,-0.52311,5.0468e-05,9.7017e-05,0.010998,FALSE,157,338
"HSD17B7",6,0.429170544166063,0.00303736961106976,0.178940687956501,1,1.59586015040928,1.51911868264771,0.107914159085718,0.74111,2.9214e-06,2.3535e-06,0.00055,TRUE,322,158
"SAMSN1",6,0.457588819232559,0.000443815241852709,0.0529507870311062,0.833333333333333,1.59586015040928,1.51911868264771,0.026522399882457,0.5005,0.00013334,0.00029262,0.023178,TRUE,159,465
"GRIN3A",6,0.422320192611396,0.00523461079122673,0.247632335934092,0.666666666666667,1.59586015040928,1.51911868264771,0.157284501708405,0.84229,3.5008e-06,5.4915e-06,0.001268,TRUE,401,160
"NOTCH1",6,0.499635203698302,0.000454014565587479,0.05375639375681,0.666666666666667,1.59586015040928,1.51911868264771,0.0270220323085293,0.79757,1.0393e-05,2.1705e-05,0.003989,TRUE,160,203
"SHOC2",6,0.39000876863454,0.000458292281174259,0.05375639375681,0.833333333333333,1.59586015040928,1.51911868264771,0.0270308081245331,0.56553,6.2705e-05,0.00013938,0.014239,TRUE,161,359
"PARP15",6,0.503800856837411,0.00128916403664673,0.112804080333912,0.833333333333333,1.59586015040928,1.51911868264771,0.0627431543279301,0.86777,3.9243e-06,7.5836e-06,0.001709,TRUE,214,165
"EPN3",6,-0.483464845807538,0.000478982909362172,0.0540666340811971,1,1.59586015040928,1.51911868264771,0.0272978812418444,-0.61346,2.3288e-05,5.5177e-05,0.007854,FALSE,166,257
"FERMT1",6,-0.402152200440028,0.00168124791967861,0.128085433880736,0.833333333333333,1.59586015040928,1.51911868264771,0.0729855483275608,-0.71487,4.2013e-06,4.4455e-06,0.001026,FALSE,249,166
"SRC",6,0.434001931585925,0.00047913106638632,0.0540666340811971,0.833333333333333,1.59586015040928,1.51911868264771,0.0272978812418444,0.62109,1.2733e-05,2.6935e-05,0.004678,TRUE,167,209
"DOLK",6,-0.506536231218725,0.000480915365692482,0.0540666340811971,1,1.59586015040928,1.51911868264771,0.0272978812418444,-0.65525,0.00031593,0.00055046,0.0334,FALSE,168,621
"B3GNT5",6,-0.510067363019047,0.000481669012109768,0.0540666340811971,0.833333333333333,1.59586015040928,1.51911868264771,0.0272978812418444,-0.54719,1.3151e-05,3.7395e-05,0.006807,FALSE,169,213
"EIF4A3",6,0.455180262946482,0.00215360323288548,0.145799163784077,1,1.59586015040928,1.51911868264771,0.0851024559749829,0.72083,4.7116e-06,1.0199e-05,0.002194,TRUE,280,171
"SERPINB9",6,0.387524108468629,0.000500325612997753,0.0555039583541951,1,1.59586015040928,1.51911868264771,0.0281273571061773,0.52362,0.00012545,0.00027798,0.022683,TRUE,171,456
"SLC39A9",6,0.431781630822151,0.00050345568598718,0.0555264788556791,1,1.59586015040928,1.51911868264771,0.0281558420364239,0.58629,0.0001718,0.00036793,0.027531,TRUE,172,496
"DCTN5",6,0.303590431025412,0.0170794026066727,0.439019332586154,0.833333333333333,1.59586015040928,1.51911868264771,0.312870120837003,0.56819,4.9114e-06,1.0722e-05,0.002255,TRUE,735,173
"HEPHL1",6,0.419732347160545,0.0005143357378867,0.0560744192397166,0.833333333333333,1.59586015040928,1.51911868264771,0.0284928654869057,0.52403,0.00018099,0.00039408,0.028884,TRUE,174,504
"EIF3K",6,-0.479617620141493,0.00289790499890444,0.17625789801705,0.833333333333333,1.59586015040928,1.51911868264771,0.105823244784307,-0.74237,5.0753e-06,5.4915e-06,0.001181,FALSE,311,175
"SLA",6,-0.472125318200504,0.000528417621380811,0.0568214316455461,1,1.59586015040928,1.51911868264771,0.0290206751051444,-0.64831,7.3876e-06,7.0606e-06,0.001407,FALSE,175,191
"HAUS7",6,-0.468434030239412,0.000537630858552155,0.0568214316455461,0.666666666666667,1.59586015040928,1.51911868264771,0.0290206751051444,-0.5809,3.3434e-05,7.5051e-05,0.009606,FALSE,177,293
"IL36A",6,0.259980491668949,0.0532292466057677,0.684275077185171,0.666666666666667,1.59586015040928,1.51911868264771,0.541460145407098,0.66852,5.1809e-06,1.1245e-05,0.002339,TRUE,1468,177
"RLN2",6,-0.41344451027482,0.00470098269892385,0.234529690508483,0.666666666666667,1.59586015040928,1.51911868264771,0.147477460555109,-0.73909,5.2506e-06,5.4915e-06,0.001181,FALSE,378,178
"PSD2",6,-0.438321764190671,0.000539868840801463,0.0568214316455461,1,1.59586015040928,1.51911868264771,0.0290206751051444,-0.68211,4.9846e-05,9.6494e-05,0.010998,FALSE,179,336
"LRRC20",6,0.418480195396858,0.00189723978659177,0.137368850197121,1,1.59586015040928,1.51911868264771,0.07919034574375,0.6446,5.8248e-06,1.1768e-05,0.002421,TRUE,262,180
"CD200R1",6,-0.517825552209387,0.000542154935574267,0.0568214316455461,1,1.59586015040928,1.51911868264771,0.0290206751051444,-0.68584,1.4327e-05,4.1056e-05,0.007091,FALSE,181,220
"ATP2A2",6,-0.498123990987118,0.000564850022908662,0.0588747523877875,0.833333333333333,1.59586015040928,1.51911868264771,0.0301894501690388,-0.76695,3.1331e-05,7.3482e-05,0.009606,FALSE,182,285
"HELZ2",6,0.667783814554871,0.00185904232039468,0.135638587761104,0.833333333333333,1.59586015040928,1.51911868264771,0.0780402086607032,0.95055,5.8653e-06,1.2291e-05,0.002502,TRUE,260,182
"CD6",6,0.422186467367398,0.000603366995045228,0.0625457480656173,1,1.59586015040928,1.51911868264771,0.0322780144461615,0.6474,1.5165e-05,3.4257e-05,0.005543,TRUE,183,228
"KRTAP8-1",6,0.430866234542793,0.000619235783725956,0.0638418631373989,0.666666666666667,1.59586015040928,1.51911868264771,0.0330300612199417,0.57753,0.00013267,0.00028844,0.022943,TRUE,184,464
"MED9",6,0.473711839983969,0.00062809692145912,0.0642513311574922,0.833333333333333,1.59586015040928,1.51911868264771,0.0333320694962035,0.74711,9.0407e-06,1.9874e-05,0.003834,TRUE,185,195
"LCK",6,-0.43301924223252,0.00654040088616133,0.279440100924505,0.833333333333333,1.59586015040928,1.51911868264771,0.181270394847658,-1.1047,6.6784e-06,6.5376e-06,0.001317,FALSE,444,187
"CDKN1B",6,0.248380201694813,0.134164866832991,0.87138597439007,0.666666666666667,1.59586015040928,1.51911868264771,0.748815178323931,0.62279,7.0048e-06,1.386e-05,0.002762,TRUE,2899,190
"MYO1B",6,0.490467674052397,0.000748046646616206,0.0735256211725877,0.833333333333333,1.59586015040928,1.51911868264771,0.0387440644050233,0.78126,7.4865e-06,1.4383e-05,0.002836,TRUE,193,192
"PPARG",6,-0.538110835701745,0.000726136338686258,0.0717437830462412,1,1.59586015040928,1.51911868264771,0.0376963241225485,-0.61703,0.00025752,0.00043488,0.02882,FALSE,192,573
"C10orf82",6,-0.282331481199046,0.0332119302257171,0.57767323343679,0.666666666666667,1.59586015040928,1.51911868264771,0.438002037253657,-0.74468,8.3233e-06,2.7981e-05,0.005461,FALSE,1084,193
"OSBPL11",6,-0.440836214189429,0.00076715055781909,0.0750146705248873,0.833333333333333,1.59586015040928,1.51911868264771,0.039625457206807,-0.59798,0.00032431,0.00056667,0.033891,FALSE,194,628
"R3HCC1",6,-0.338091952791394,0.0118480334152128,0.378379114287183,0.833333333333333,1.59586015040928,1.51911868264771,0.260436305837594,-0.6738,8.56e-06,2.9027e-05,0.005607,FALSE,592,194
"MAGED2",6,0.373531166289521,0.00611148613170091,0.268367805366589,0.833333333333333,1.59586015040928,1.51911868264771,0.172974547709288,0.75735,9.4264e-06,2.0136e-05,0.003834,TRUE,432,196
"SLC45A1",6,-0.549992182046133,0.00169476723886355,0.128598938084966,1,1.59586015040928,1.51911868264771,0.0733346366378444,-0.67762,9.5646e-06,3.1119e-05,0.005873,FALSE,250,197
"ADAM23",6,0.487835824102879,0.00196355488250055,0.138564807023777,0.833333333333333,1.59586015040928,1.51911868264771,0.0801776691238393,0.72994,9.6255e-06,2.0659e-05,0.003834,TRUE,268,198
"ARAP3",6,-0.500235299648994,0.000853067027162071,0.0817307146730529,1,1.59586015040928,1.51911868264771,0.043619404687029,-0.56972,4.7423e-05,9.1264e-05,0.010726,FALSE,198,330
"FAM129A",6,0.436401963021064,0.00377440044929638,0.210783266837583,1,1.59586015040928,1.51911868264771,0.129828217926816,0.68211,9.6463e-06,2.0659e-05,0.003834,TRUE,339,199
"APOBEC3F",6,0.458019912857505,0.00686941735171299,0.284786404285776,1,1.59586015040928,1.51911868264771,0.185613388472489,0.67282,9.8877e-06,2.0659e-05,0.003834,TRUE,457,201
"SCRT2",6,-0.381101059425136,0.000936223849583863,0.0879216159732965,0.833333333333333,1.59586015040928,1.51911868264771,0.0473478511022896,-0.59581,2.6443e-05,6.5114e-05,0.009064,FALSE,202,267
"LHX9",6,0.393491611519784,0.00960326897899225,0.337451090321199,0.833333333333333,1.59586015040928,1.51911868264771,0.227397230052258,0.68741,1.0585e-05,2.2228e-05,0.004046,TRUE,538,204
"CD200",6,-0.432161140194963,0.00102351713177487,0.0939426084133831,0.833333333333333,1.59586015040928,1.51911868264771,0.0510359793173091,-0.65218,6.1606e-05,0.00011532,0.012455,FALSE,206,354
"OPRD1",6,-0.2451695790336,0.0873782103025692,0.785575663241582,0.666666666666667,1.59586015040928,1.51911868264771,0.649841862122581,-0.51303,1.163e-05,3.2165e-05,0.005912,FALSE,2099,207
"GPR171",6,0.464077357497696,0.00284080189747032,0.175063506178258,1,1.59586015040928,1.51911868264771,0.104908293133661,0.74472,1.1999e-05,2.5366e-05,0.00453,TRUE,307,208
"LETM2",6,-0.419273966496477,0.0010801749909338,0.0985140364327609,0.5,1.59586015040928,1.51911868264771,0.0537908881837921,-0.51246,0.00012863,0.00020162,0.01674,FALSE,208,460
"CEP78",6,0.438269721553766,0.00111138114592768,0.100875121235637,0.833333333333333,1.59586015040928,1.51911868264771,0.0552318651250395,0.55503,0.00016694,0.00035747,0.026961,TRUE,209,490
"HEMGN",6,0.319742579560578,0.00777055139873948,0.300509242378797,0.833333333333333,1.59586015040928,1.51911868264771,0.198229411014106,0.61057,1.2733e-05,2.6935e-05,0.004678,TRUE,490,209
"APOL2",6,0.534062470578358,0.00112391466694026,0.101526958246937,1,1.59586015040928,1.51911868264771,0.0556490146628806,0.78691,1.6606e-05,4.2102e-05,0.006642,TRUE,210,235
"FOSL2",6,0.421521629337877,0.0049693512241741,0.242335713939801,1,1.59586015040928,1.51911868264771,0.153162610055725,0.65043,1.2886e-05,2.6935e-05,0.004678,TRUE,389,211
"GSTM1",6,0.389294120024419,0.00114438765013374,0.102886415748991,0.833333333333333,1.59586015040928,1.51911868264771,0.0564925726539088,0.58615,3.5834e-05,7.8189e-05,0.009488,TRUE,211,304
"CPNE9",6,-0.345322347677487,0.00798412069807538,0.303524588461904,1,1.59586015040928,1.51911868264771,0.200635567165571,-0.62419,1.3457e-05,3.8964e-05,0.006894,FALSE,499,215
"SOX7",6,-0.362037567822959,0.0134815565560323,0.402748232862887,1,1.59586015040928,1.51911868264771,0.280513627200663,-0.57689,1.3489e-05,3.8964e-05,0.006894,FALSE,633,216
"ADCY1",6,-0.450547615317828,0.00129730136813496,0.112804080333912,1,1.59586015040928,1.51911868264771,0.0627431543279301,-0.70365,8.5889e-05,0.00014304,0.013608,FALSE,217,403
"WIPF1",6,0.378791553020862,0.00767932502867096,0.298518024167803,0.833333333333333,1.59586015040928,1.51911868264771,0.196603496791475,0.65463,1.3573e-05,2.7458e-05,0.004683,TRUE,488,217
"RUNX3",6,0.319703765408217,0.0318156673011799,0.569823303177437,1,1.59586015040928,1.51911868264771,0.430391492595804,0.62308,1.4272e-05,3.1119e-05,0.005209,TRUE,1054,219
"CDCP1",6,0.266121736631152,0.0407940333010111,0.629412571566259,0.833333333333333,1.59586015040928,1.51911868264771,0.486851443963675,0.59999,1.448e-05,3.1642e-05,0.005209,TRUE,1222,221
"NR4A2",6,-0.496552153620008,0.00132537637979669,0.113268642884237,0.666666666666667,1.59586015040928,1.51911868264771,0.0630815634880235,-0.53028,0.0003399,0.00066291,0.039217,FALSE,221,636
"KRT18",6,0.428564776893436,0.00422444847685681,0.227019228345535,0.833333333333333,1.59586015040928,1.51911868264771,0.141284515697822,0.67203,1.4568e-05,3.1642e-05,0.005209,TRUE,353,222
"SERINC2",6,-0.409559707189028,0.00134052964196423,0.113759629434169,1,1.59586015040928,1.51911868264771,0.0634362770198536,-0.55786,0.00051147,0.00093644,0.045296,FALSE,223,768
"GRINA",6,0.367878093926178,0.00960588238130982,0.337451090321199,0.833333333333333,1.59586015040928,1.51911868264771,0.227397230052258,0.75666,1.4647e-05,3.1642e-05,0.005209,TRUE,539,224
"MAML2",6,-0.407082063300573,0.00135658210281637,0.114374944401896,1,1.59586015040928,1.51911868264771,0.0638399943517246,-0.54617,0.00029075,0.00049868,0.031364,FALSE,225,602
"ICOS",6,0.397236850177894,0.00137020492742257,0.115012333952239,0.833333333333333,1.59586015040928,1.51911868264771,0.0642576360524193,0.57235,3.3372e-05,7.4005e-05,0.00934,TRUE,226,292
"PACSIN3",6,-0.421623881639609,0.00346626007266605,0.199257435086288,1,1.59586015040928,1.51911868264771,0.121691754239511,-0.80016,1.508e-05,4.1579e-05,0.007091,FALSE,330,226
"PPP3CC",6,0.425061054464898,0.00139029718026849,0.115119564317617,1,1.59586015040928,1.51911868264771,0.0644591548620782,0.53803,0.00012848,0.00028164,0.022772,TRUE,227,459
"FOXD4L6",6,-0.412942132266673,0.00157175354400323,0.123207292271658,1,1.59586015040928,1.51911868264771,0.0697523265848373,-0.70874,1.5484e-05,4.4194e-05,0.007339,FALSE,242,229
"STRADB",5,0.449973216156819,0.00140041527800188,0.115119564317617,1,1.59586015040928,1.51911868264771,0.0644591548620782,0.5499,3.9867e-05,8.1327e-05,0.009683,TRUE,230,312
"FOXL2",6,-0.409354258723392,0.00617210554334433,0.269385847329771,0.833333333333333,1.59586015040928,1.51911868264771,0.173806729987586,-0.85239,1.5714e-05,4.4717e-05,0.007361,FALSE,434,231
"NFATC2",6,0.433097978485397,0.00284235950990529,0.175063506178258,0.833333333333333,1.59586015040928,1.51911868264771,0.104908293133661,0.73817,1.5736e-05,3.8441e-05,0.006167,TRUE,308,232
"RASGRP3",6,0.426446018587564,0.00141930217819765,0.115509200444284,1,1.59586015040928,1.51911868264771,0.0648055286273466,0.61328,4.0293e-05,8.8649e-05,0.010296,TRUE,232,313
"PTPN7",6,-0.246775528931541,0.125376936335016,0.854924688093187,0.833333333333333,1.59586015040928,1.51911868264771,0.730140253099772,-0.88328,1.6035e-05,4.524e-05,0.007383,FALSE,2766,233
"ZNF701",6,0.409396434565539,0.00143079826172067,0.115509200444284,0.666666666666667,1.59586015040928,1.51911868264771,0.0648055286273466,0.56855,3.7787e-05,8.1327e-05,0.009683,TRUE,234,308
"ZDHHC7",6,-0.497201615789142,0.00143867187238665,0.115642395843961,1,1.59586015040928,1.51911868264771,0.0649140196855859,-0.56859,4.6919e-05,9.0741e-05,0.010726,FALSE,236,328
